Prodotti fitosanitari venduti nell'anno 2018 (fonte dati: Autorità regionale competente, dichiarazioni di vendita p.f. 2017, art. 16 D.Lgs. 150/2012);;;
Provincia;N. Reg. ; Prodotto fitosanitario venduto;"Quantità 
(Kg o litri)"
VR;8735;;3.958,00
VR;8735;TREBON UP;3.758,00
VR;8742;;391
VR;8742;INDAR 5EW;435
VR;8743;GREENEX;14,6
VR;8795;;1.434,00
VR;8795;VERTIMEC EC;1.791,50
VR;8796;;286
VR;8796;SELECT;88
VR;8797;;7
VR;8797;BINAL PRO;156
VR;8801;;491
VR;8801;SCORE 25 EC;267
VR;8836;;519
VR;8836;MIMIC;1.115,00
VR;8837;GERMON BEWURZELUNGSPUDER PER TALEE ;0,05
VR;8838;;1,5
VR;8838;GERMON BEWURZELUNGSPUDER PER TALEE ;3,2
VR;8841;;710
VR;8841;CYREN 5 G;647,5
VR;8843;NISSHIN;11
VR;8874;;60
VR;8874;ETOFUM - FL;25
VR;8875;CIMOX 45 WP;9
VR;8882;;30
VR;8882;ULTRA FINE OIL;846
VR;8886;;17,76
VR;8886;SAFARI;20,88
VR;8899;;3.975,00
VR;8899;ZOLFO VENTILATO RAMATO 5%;100
VR;8909;FUNGIMAN COMBI;460
VR;8929;;7
VR;8929;TOPIK 240 EC;31
VR;8933;SOLEAS;128
VR;8934;;284,5
VR;8934;SCALA;1.502,05
VR;8937;;27
VR;8937;MASAI 20 WP;142
VR;8945;FARO DF;417
VR;8987;;441,4
VR;8987;CONFIDOR 200 SL;1.722,45
VR;9005;;976
VR;9005;AGIL;8.181,00
VR;9010;;386
VR;9010;RAMEZIN COMBI WG;1.328,00
VR;9012;;12.354,00
VR;9012;CUPROCAFFARO MICRO;21.643,00
VR;9012;CUPROCAFFARO MICRO PFNPE;81
VR;9038;OPINION;6,8
VR;9086;POLTIGLIA BORDOLESE SCAM D.F.;30
VR;9131;;103,3
VR;9131;PYRINEX ME;171,9
VR;9148;;1.686,00
VR;9148;SYLLIT 355;302
VR;9148;SYLLIT 355 SC;88
VR;9148;SYLLIT 400 SC;648,25
VR;9153;;424
VR;9153;CYREN 44 EC;6.882,00
VR;9171;;1.040,00
VR;9171;GALBEN R 4-33;350
VR;9180;STROBY WG;1,8
VR;9195;TERB FLO;15
VR;9210;;19
VR;9210;QUADRIS;591
VR;9244;ZIRAMIT 76 WG;50
VR;9267;;135.020,00
VR;9267;ROYALTAC N;30.880,00
VR;9279;;10
VR;9279;MERLIN COMBI;3
VR;9280;;83,5
VR;9280;TOPAS 200 EW;53,5
VR;9286;;296
VR;9286;OHAYO;14
VR;9298;;15.630,00
VR;9298;METHAM NA 51;56.100,00
VR;9306;;173
VR;9306;PROPLANT;273
VR;9311;CUPROSSIL IDRO 25 WP;1.007,00
VR;9318;FANDANGO 360;5
VR;9322;;190
VR;9339;;396
VR;9339;BETANAL EXPERT;244
VR;9342;;129,5
VR;9342;DELTRIN;136,5
VR;9373;;124
VR;9373;CHORUS;125
VR;9374;;29
VR;9374;MATCH TOP;42
VR;9410;;1.831,00
VR;9411;RADIP ORMON;2,55
VR;9411;RADIP ORMON PFNPE;0,4
VR;9422;;725,8
VR;9422;EVADE;1.126,20
VR;9443;ENDOGERME;46
VR;9449;;134
VR;9449;EMERALD COMBI;333
VR;9449;EMERALD COMBI PFNPE;53
VR;9463;;24
VR;9463;KLARO KIT;42
VR;9496;;18
VR;9496;GALIGAN EC;40
VR;9509;;159,5
VR;9509;PROMALIN NT;66
VR;9531;;189
VR;9531;SEQURA WG;188
VR;9550;PROFILE;13
VR;9575;;20
VR;9575;DRIBBLING 240 EC;243
VR;9578;;6.657,15
VR;9578;SWITCH;4.580,80
VR;9612;;6.450,00
VR;9612;OSSICLOR 30;6.445,00
VR;9627;POLTIGLIA BORDOLESE DISPERSS;13.732,00
VR;9631;METRIN EC;212
VR;9634;;57
VR;9634;CARNIVAL RIO;329
VR;9655;;30
VR;9655;PRIMIAL WG;24
VR;9668;;211,36
VR;9668;RUFAST E-FLO;98,41
VR;9670;;730
VR;9670;THIANOSAN 80 WG;1.440,00
VR;9678;;1.179,00
VR;9678;M70 DF;164
VR;9679;;672
VR;9679;KRISTAL 32 WG;1.006,00
VR;9693;SPORTAK 45 EW;2
VR;9694;;119
VR;9694;SIMITAR 5 EW;2
VR;9695;;113,5
VR;9695;PERLAN;385
VR;9696;;41
VR;9696;NOVAGIB;12
VR;9705;;534
VR;9705;PREVITER;1.455,67
VR;9723;;31.580,00
VR;9723;DE-SPROUT N;7.160,00
VR;9724;TIOWETTING DF;50.406,00
VR;9744;;783
VR;9744;SCORE 10 WG;1.068,00
VR;9747;;5,33
VR;9747;FURY;16,18
VR;9757;;143
VR;9757;SPYRALE;106
VR;9758;;705
VR;9758;COPRANTOL WG;10.076,00
VR;9767;NUFOS 5 G;48
VR;9787;;400
VR;9787;MICROBAGNABILE WG;4.417,60
VR;9790;;7
VR;9790;CONTATTO 320;108
VR;9794;PLANET C;499
VR;9798;CLIOPHAR 100;9
VR;9800;;1.027,17
VR;9800;MAVRIK 20 EW;691,7
VR;9809;;993
VR;9809;MALVIN 80 WG;240
VR;9813;;1
VR;9813;DICLOPYR;17
VR;9832;;435
VR;9832;TREK P;145
VR;9843;;807
VR;9843;BASAGRAN SG;555
VR;9872;AKRIS;915
VR;9900;;1
VR;9900;FLAVOS;53
VR;9941;;279
VR;9952;;14
VR;9952;COLZANET;60
VR;9954;;2.296,00
VR;9954;JOKER;2.830,00
VR;9963;;3.348,00
VR;9963;METIDANE 22;133
VR;9995;;1.213,00
VR;9995;ARIUS;322,5
VR;10004;;15,5
VR;10004;AGRIMIX PRO;3,5
VR;10005;SCOTTS WEEDCONTROL;20
VR;10029;KING;2,62
VR;10029;KING PFNPE;0,37
VR;10048;;2.675,00
VR;10048;KUMULUS TECNO;28.725,00
VR;10049;;5.788,00
VR;10049;DURSBAN 75 WG;2.990,00
VR;10055;;80
VR;10055;PROVADO PIN;0,3
VR;10057;;1.115,00
VR;10057;ARPEL WDG;438
VR;10088;;4,58
VR;10088;MAXIM;1,27
VR;10089;;460
VR;10089;TMTD 50 L;600
VR;10105;;48,75
VR;10105;RIDOMIL GOLD SL;87,75
VR;10106;;60
VR;10106;RIDOMIL GOLD COMBI WP;2.920,00
VR;10109;APRON XL;15
VR;10117;;2.028,00
VR;10117;STRATOS ULTRA;2.925,00
VR;10118;;3
VR;10118;AMISTAR;562
VR;10119;EQUATION PRO;5,6
VR;10127;;108,91
VR;10127;DECIS JET;179,47
VR;10127;DECIS JET 10 ML;0,26
VR;10127;DECIS JET 100 ML;0,4
VR;10127;DECIS JET 250ML;2,5
VR;10127;DECIS JET 50 ML;2,1
VR;10127;DECIS JET PFNPE;34,57
VR;10127;DECISJET;3,6
VR;10139;;19
VR;10139;PYKOS;48
VR;10142;;100
VR;10154;;16
VR;10154;BORDOFLOW SECTOR;2.130,00
VR;10161;;595
VR;10161;ORTIVA;478
VR;10183;GARLON EV;11,5
VR;10185;ZERGAN EV;32,7
VR;10209;GLYFOS ULTRA;20.682,00
VR;10220;DICOPUR COMBI;90
VR;10224;;5.930,00
VR;10224;EMME-H;130
VR;10230;;25
VR;10230;LUMAPLUS;470
VR;10263;;172
VR;10263;DRIVER;69
VR;10272;;3.328,00
VR;10272;CEREXIL M DG;2.210,00
VR;10275;STELLA EC;79
VR;10285;;6
VR;10296;;11.855,00
VR;10296;IPERION;108
VR;10305;;949
VR;10305;OIKOS;1.226,16
VR;10305;OIKOS PFNPE;0,44
VR;10306;;415
VR;10306;MISTRAL;1.124,00
VR;10316;FLARE GOLD;80
VR;10329;;140
VR;10329;FORUM MZ WG;451
VR;10342;RIFLE 44;58
VR;10350;;1.614,00
VR;10350;BLAST SG;804
VR;10357;RIGRON SG;1.020,00
VR;10373;;62
VR;10373;CONTEST;65
VR;10381;;20
VR;10381;CONCORDE 40 EW;5,67
VR;10396;;1.135,11
VR;10396;LIZOCIN;378,31
VR;10398;STIKER;3
VR;10415;;62
VR;10415;ARIC 480 L.S.;45
VR;10423;;1.520,00
VR;10423;LUMACHICIDA VEBI;118,5
VR;10425;;1.227,00
VR;10425;SCUDEX;35
VR;10426;PROTIL EC;17,5
VR;10435;HERGON L;2
VR;10439;;966
VR;10439;SPRAY DUNGER GLOBAL;301
VR;10440;;142
VR;10440;EXPANDER;231
VR;10447;;12
VR;10447;NOVEL DUO;3
VR;10456;;563,25
VR;10456;KLARO ULTRA;805,25
VR;10461;;3,75
VR;10461;DICOTURF;3
VR;10477;;806
VR;10477;LAS VEGAS;334
VR;10479;;62
VR;10479;NATURALIS;261
VR;10483;;40
VR;10493;;8.901,00
VR;10493;RUNNER LO;12.426,00
VR;10494;;1.549,50
VR;10494;PREMIUM TOP;1.649,25
VR;10494;PREMIUM TOP DIS 1;29
VR;10504;;6.724,00
VR;10504;KELLY WG;25
VR;10506;MYCOSTOP;2,05
VR;10509;;1.044,50
VR;10509;MASTIFF ULTRA;1.328,75
VR;10532;TELDOR;3
VR;10540;;21
VR;10540;TERIAL 75 WG;538
VR;10560;;48
VR;10560;PIRETRO NATURA;4
VR;10563;ACOIDAL;20
VR;10568;;363
VR;10568;ZOOMER;1.483,00
VR;10573;;7.913,00
VR;10573;KOCIDE 2000;14.770,00
VR;10580;GI BIO PLUS;0,5
VR;10585;;2.854,00
VR;10585;SULCOTREK;3.321,00
VR;10588;;90
VR;10588;BIOPIREN PLUS;105
VR;10604;;573
VR;10604;EMERALD 40 EW;573,05
VR;10604;EMERALD 40 EW PFNPE;9,8
VR;10626;RIDOMIL GOLD COMBI PB;7
VR;10627;;4
VR;10627;FRUPICA;48
VR;10628;MIDAURIL MZ;595
VR;10632;;5.874,00
VR;10632;COBRE NORDOX SUPER 75 WG;4.381,00
VR;10641;MANCOZEB MANICA 80 PB;25
VR;10650;BELGARD;44
VR;10701;;2.460,00
VR;10701;CUMETA FLOW;1.863,00
VR;10710;;267
VR;10710;TOMAGAN;701
VR;10734;;1.402,00
VR;10734;DUAL GOLD;1.317,00
VR;10735;;805
VR;10735;PRIMAGRAM GOLD;1.463,00
VR;10741;METACINQUE;9
VR;10752;;829
VR;10752;STEWARD;917,25
VR;10752;STEWARD 30 WG;62,5
VR;10758;;172
VR;10758;BETASANA TRIO SC;22
VR;10771;;5.237,00
VR;10771;MOST MICRO;6.886,90
VR;10771;MOST MICRO PFNPE;0,8
VR;10780;LUMABLOC;6
VR;10816;PIRETRO GARDEN;6,75
VR;10889;;33
VR;10890;;1.170,20
VR;10890;FLIPPER;2.314,05
VR;10925;;60
VR;10925;BEYOND;10
VR;10926;;263
VR;10926;ALTOREX;133
VR;10929;;50
VR;10929;CHIKARA 25 WG;52,85
VR;10931;;8
VR;10939;;30
VR;10939;CP 40 AGRO;85
VR;10944;;119
VR;10944;KARATE ZEON;531
VR;10952;;190
VR;10952;CARPOVIRUSINE PLUS;307
VR;10970;NECOLIM;111
VR;10973;PYRINEX PRONTO;8
VR;10976;;1.958,01
VR;10976;METEOR;794,04
VR;10976;METEOR 10ML;0,32
VR;10976;METEOR 200ML;7,6
VR;10976;METEOR 30ML;0,96
VR;10976;METEOR 60ML;3
VR;10985;MEVAXIL M;86
VR;10986;KASKO R;60
VR;10998;RASIKAL ULTRA;3
VR;10999;;289
VR;10999;BETANAL SE;57
VR;11011;;1.281,00
VR;11011;DASH HC;579
VR;11012;;30
VR;11012;AURA;73
VR;11013;;41
VR;11027;MET-BLOC;26
VR;11027;MET-BLOC PFNPE;5
VR;11029;;16.478,00
VR;11029;PYRINEX M 22;9.415,00
VR;11040;;1.700,00
VR;11041;;1.240,00
VR;11044;TUREX;265
VR;11045;;68,75
VR;11045;DODIPREV 400 SC;41,5
VR;11059;;307
VR;11059;BIOPOWER;199
VR;11062;;161
VR;11062;BION 50 WG;98
VR;11062;BION WG;0,5
VR;11070;;282.875,00
VR;11070;TIOGOLD DISPERSS;2.425,00
VR;11088;;292
VR;11088;BION MX;26
VR;11102;;16.740,00
VR;11102;HELIOSOUFRE S;7.525,00
VR;11106;MANFIL 75 WG;464
VR;11107;;131,76
VR;11107;ECO-TRAP;78,77
VR;11119;;356,4
VR;11119;FLINT;442,95
VR;11133;SHELTER;83
VR;11138;;4.495,00
VR;11157;;565
VR;11157;PROPYDOR;496,5
VR;11157;PROPYDOR PFNPE;0,25
VR;11173;;2.001,00
VR;11173;AVAUNT EC;1.270,00
VR;11183;;441,5
VR;11183;PROGERBALIN LG;1.264,50
VR;11185;;514
VR;11185;GERLAGIB LG;675
VR;11196;;2.760,00
VR;11196;SULFAR;1.380,00
VR;11206;;1.340,00
VR;11206;CODACIDE;1.565,00
VR;11212;;17
VR;11223;GALIGAN 500 SC;0,5
VR;11231;MICOSPOR 80 WDG;165
VR;11243;;1.835,00
VR;11243;LEOPARD 5 EC;845
VR;11252;;8
VR;11253;;207
VR;11253;CALLISTO;137
VR;11257;;43,5
VR;11257;COSTAR WG;437,25
VR;11258;;1.115,00
VR;11258;FAZOR STAR;755
VR;11301;SPHERE;9
VR;11303;;1.850,00
VR;11303;CHAMP DP;10.240,00
VR;11313;PROXAN SL;109
VR;11338;FUGRAN;19
VR;11341;;358
VR;11341;STARANE GOLD;736
VR;11345;ZOLVIS 80 WDG;1
VR;11353;;3.653,00
VR;11353;FUSILADE MAX;2.229,00
VR;11355;TAMIFUM;66.820,00
VR;11359;SARCAP 800;134
VR;11360;;80,45
VR;11360;GRIP 25;54,7
VR;11382;;30
VR;11393;;55
VR;11393;BEETLE;666
VR;11396;;21
VR;11402;;120
VR;11402;MELODY COMBI;120
VR;11416;;2.465,00
VR;11416;OVIPRON TOP;1.700,00
VR;11418;;2
VR;11427;AGRIGOLF GOLD;244
VR;11448;;484
VR;11448;KICKER;198
VR;11449;;21.185,00
VR;11449;GARDOPRIM GOLD;20
VR;11477;ZOLFOBENTON 40;20
VR;11479;;239
VR;11479;BRANCHER DIRADO;51
VR;11497;;71.770,00
VR;11497;CRITTOVIT WG;74
VR;11499;BUSTER;4,5
VR;11500;CAPTHENE 80 WDG;70
VR;11501;;1.190,00
VR;11501;VITE FOL;800
VR;11504;THIAMON PLUS;2.200,00
VR;11505;READY GERMIPLUS;133
VR;11505;TU READY GERMIPLUS;35
VR;11513;EXILIS;21
VR;11525;;70,3
VR;11525;FUNGIDINA;14,1
VR;11525;FUNGIDINA 400 SC;49,9
VR;11526;;449
VR;11526;SULTAN;916
VR;11534;BIOTIOL;9,6
VR;11561;;1.917,00
VR;11561;NEEMAZAL T/S;802,51
VR;11561;NEEMAZAL T/S PFNPE;0,72
VR;11569;;4.598,00
VR;11569;CUPROXAT S.D.I.;7.789,00
VR;11569;CUPROXAT SDI;50
VR;11587;;2
VR;11587;CAMBEL S;145
VR;11596;;1.152,00
VR;11596;CALYPSO;720,5
VR;11600;;138
VR;11600;CRUISER 350 FS;144,5
VR;11600;CRUISER 350FS;2,5
VR;11611;;620
VR;11611;VYDATE 10L;1.035,00
VR;11614;;1.197,30
VR;11614;ACTARA 25 WG;978,49
VR;11619;TIOFLOR WDG;60.824,00
VR;11626;PITSTOP;1
VR;11642;PIKAR;46
VR;11649;;142
VR;11649;COMMAND 36 CS;1.006,25
VR;11653;;1.608,00
VR;11653;FOLIO GOLD 537,5 SC;171
VR;11654;;48
VR;11654;GRIZZLY EC;114
VR;11659;;42
VR;11659;HERBITOTAL S;38,5
VR;11660;;2.160,00
VR;11660;SHOGUN;2.590,00
VR;11668;;68,2
VR;11668;PLENUM 50 WG;269
VR;11678;ACTELLIC 2P NEWPHARM;36
VR;11679;GIBERAL COMPRESSE;0,35
VR;11687;;50
VR;11687;ACTELLIC 5 NEWPHARM;25
VR;11690;;103
VR;11690;GOAL 480 SC;156
VR;11693;;1.077,90
VR;11693;LASER;1.589,40
VR;11700;;1
VR;11700;BOTANIGARD 22 WP;1,28
VR;11701;;1
VR;11701;BOTANIGARD SE;236
VR;11711;;17.300,00
VR;11711;MEXIRAM HI BIO;8.450,00
VR;11722;GEONEX;44
VR;11730;COSMOSTRIN PFNPE;0,35
VR;11730;COSMOTRIN;5,95
VR;11732;;4.076,00
VR;11732;ALLEATO 80 WG;1.415,00
VR;11744;CIPERBLOC;7,25
VR;11752;;232
VR;11752;ENVIDOR 240 SC;227,5
VR;11760;;24.300,00
VR;11760;POLITHIOL;3.440,00
VR;11762;FORUM STAR;290
VR;11786;;18,93
VR;11786;AQ 10 WG;4,26
VR;11788;;215
VR;11788;NEMACUR 240 CS;20
VR;11793;XENTARI WG;109
VR;11794;;184,5
VR;11794;PRESSING 500;28,5
VR;11802;TETRACAP 80 DG;90
VR;11806;KARIKA;3
VR;11814;;251
VR;11814;SPADA 200 EC;1.310,00
VR;11829;PROCHLORUS;86
VR;11854;;7.402,00
VR;11854;BUGGY TF;2.825,00
VR;11857;MIDAURIL COMBI;3.020,00
VR;11862;;253
VR;11862;LOBBY;310
VR;11866;AGRO-OIL;22
VR;11866;AGRO-OIL PFNPE;7,5
VR;11870;CUPRITAL S.D.I.;8,25
VR;11872;;30
VR;11885;;20
VR;11885;ELICIO;5
VR;11908;VENTUREX;2
VR;11908;VENTUREX 400 SC;13,25
VR;11917;HOPPER GREEN;4.703,00
VR;11926;NOIDIO GOLD 10 EC;41
VR;11944;;260
VR;11944;ASPECT;3.380,00
VR;11948;;465
VR;11948;VINCARE;83
VR;11964;;3.410,00
VR;11964;POLTIGLIA CAFFARO 20 GD;2.130,00
VR;11979;;5,6
VR;11979;BORDO 20 MICRO;29,8
VR;11991;;519
VR;11991;NEEMIK;1.726,00
VR;11991;NEEMIK TEN;1.751,00
VR;12010;;1.021,00
VR;12010;TUAREG;3.395,00
VR;12020;;0,24
VR;12020;SUCCESS;12,85
VR;12022;;79
VR;12023;MEGIC 240;35
VR;12037;;570
VR;12037;CAMIX;90
VR;12043;;742
VR;12043;PREVICUR ENERGY;1.161,70
VR;12043;PREVICUR ENERGY PFNPE;2,81
VR;12048;;10
VR;12048;TIOSOL 80 WG;60.111,80
VR;12048;TIOSOL 80 WG PFNPE;3,8
VR;12060;FOX;40
VR;12067;;77
VR;12067;CIPER;340
VR;12068;;80
VR;12068;TEFLUSTAR;518,1
VR;12068;TEFLUSTAR PFNPE;22
VR;12069;;13,5
VR;12069;EPIK;39,49
VR;12083;DANADIM PROGRESS ST;3,5
VR;12090;MICROSED GEO;6.780,00
VR;12096;;124.377,00
VR;12096;POLTIGLIA DISPERSS;92.784,00
VR;12096;POLTIGLIA DISPRESS;1.950,00
VR;12100;;2.369,00
VR;12100;ASSET;2.666,00
VR;12106;TALENDO;10,75
VR;12113;VIRGO;702,5
VR;12114;;294,4
VR;12114;AUXIGER LG;653
VR;12115;BARRACUDA;187
VR;12133;;183
VR;12133;JUVINAL GOLD;369
VR;12136;;148
VR;12136;VERITAS;200
VR;12138;;344
VR;12138;R6 ERRESEI TREVI;318
VR;12149;;265
VR;12149;GERBA 4 LG;303
VR;12170;;160
VR;12170;HELIOCUIVRE;30
VR;12172;;208,5
VR;12172;FERRAMOL;103,5
VR;12174;;65
VR;12174;V.I.P. FLOW;1.105,00
VR;12200;;255
VR;12200;SILBOT R;250
VR;12202;;16.704,00
VR;12212;PENTHIUM EC;1.484,00
VR;12225;;467,66
VR;12225;TEPPEKI;361,22
VR;12225;TEPPEKI PFNPE;0,4
VR;12235;FERRAMOL ESCA LUMACHICIDA;6
VR;12243;;1.105,00
VR;12243;MANTIR DG;19.871,00
VR;12263;;1.560,00
VR;12263;VONDOZEB DG;8.540,00
VR;12270;UNICORN DF;10
VR;12285;;1.200,00
VR;12285;FORUM GOLD;2.095,00
VR;12297;TRIBASE TWIN;43
VR;12315;ORTIVA HOBBY;2,59
VR;12323;VEBIZOLFO WG;0,5
VR;12323;VEBIZOLFO WG PFNPE;5
VR;12325;;10,5
VR;12325;MESUROL M PLUS;1.076,45
VR;12325;MESUROL M PLUS PFNPE;124
VR;12344;VEBITHRIN 5 EC;16,8
VR;12361;;6,4
VR;12361;ALGEDI;19
VR;12368;;71,5
VR;12368;CARPOSTOP;357
VR;12375;;50
VR;12376;;70
VR;12376;FITAGIL;155
VR;12378;TRIANUM-G;10.515,00
VR;12381;;991
VR;12381;NU-FILM-P;474
VR;12383;;2.314,00
VR;12383;RIDOMIL GOLD MZ PEPITE;7.745,00
VR;12385;ARMETIL COBRE SC;19
VR;12391;FUEGO;10
VR;12395;CUTRIL TOP;18
VR;12399;;12
VR;12399;GANZO;103
VR;12406;PLIS;3,5
VR;12437;;11.047,00
VR;12437;DELAN 70 WG;10.326,00
VR;12452;;391
VR;12452;EQUIP;3.640,00
VR;12453;;8.060,00
VR;12453;MILDICUT;11.907,00
VR;12461;;32
VR;12461;FINALSAN ERBICIDA PROFESSIONAL;55
VR;12482;;11.060,00
VR;12482;LUMAX;29.505,00
VR;12489;;240
VR;12489;DIFCOR 250;203,75
VR;12491;CIPERTHRIN PLUS;14,9
VR;12493;;1.075,00
VR;12493;MANCOZEB PLUS 75 WG;3.011,00
VR;12504;FLOWBRIX;2.380,00
VR;12505;FLOWBRIX BLU;895
VR;12514;;1.190,00
VR;12514;VIPER;1.954,00
VR;12515;GIBRELIN TAB;13,3
VR;12519;CORSARIO;19
VR;12522;;880
VR;12522;METRO;80
VR;12526;ALIETTE ORTO E GIARDINO;13
VR;12526;ALIETTE ORTO E GIARDINO PFNPE;0,25
VR;12528;;190
VR;12528;CABRIO TOP;35
VR;12529;;796
VR;12534;;489,75
VR;12534;FOXTAIL;746,8
VR;12534;FOXTAIL PFNPE;2,75
VR;12538;;2.666,00
VR;12538;MYSTIC 25 WG;725
VR;12540;;189
VR;12540;REGRAN EXTRA;1.309,00
VR;12566;;65
VR;12566;PYGANIC 1.4;273,55
VR;12568;;55
VR;12568;SPRINTEX NEW L;184
VR;12573;;23
VR;12573;EKO OIL SPRAY;1.281,00
VR;12590;;6.330,00
VR;12590;DIASTAR MAXI;8.020,00
VR;12598;;178,76
VR;12598;GRANSTAR POWER SX;663,81
VR;12622;;2.997,50
VR;12622;QUANTUM;2.142,00
VR;12622;QUANTUM PFNPE;0,5
VR;12625;;1.225,00
VR;12625;EFUZIN 355 SC;161
VR;12625;EFUZIN 400 SC;186
VR;12627;;29
VR;12627;DANADIM 400 ST;385
VR;12628;;1.293,00
VR;12628;SERENADE MAX;2.381,00
VR;12636;QUASAR 6-24 R;480
VR;12642;TRATON SX;29,02
VR;12647;;37
VR;12647;GLITTER;1.083,00
VR;12650;NUPRID 200 SL;0,45
VR;12661;;30
VR;12661;NEXOL 10 WDG;3
VR;12671;;20,23
VR;12671;HARMONY 50 SX;338,26
VR;12692;;7
VR;12692;SPRUZIT INSETTICIDA;18
VR;12706;;3,6
VR;12706;PERMIT;15
VR;12722;OSSICLOR 20 FLOW;82
VR;12723;OSSICLOR 20 BLU FLOW;760
VR;12734;;83
VR;12734;JUPITER R DF;387
VR;12737;;4.940,00
VR;12737;AIRONE PIU';17.357,00
VR;12737;AIRONE PIU' PFNPE;31
VR;12738;KING 360 HP;1.050,00
VR;12747;RAMETTE;20,2
VR;12747;RAMETTE PFNPE;1,8
VR;12748;GRIFON PIU';20.460,00
VR;12754;;10.790,00
VR;12754;VERDRAM HI BIO;14.073,00
VR;12756;;20
VR;12756;DICOTEX;436,81
VR;12756;DICOTEX EYD SL 202;7,2
VR;12756;DICOTEX PFNPE;0,2
VR;12759;;384
VR;12759;OSSICLOR 35 WG;3.329,50
VR;12761;AGRIMIX TOP;57
VR;12763;;15
VR;12768;;480
VR;12768;SPINTOR FLY;278,75
VR;12770;;13
VR;12770;ALAR 85 GOLD;17
VR;12779;;1.006,00
VR;12779;RAMEDIT COMBI WG;48
VR;12784;;560
VR;12784;CERCOBIN WG;11
VR;12806;;50
VR;12806;FEDOR;740
VR;12813;;425
VR;12828;;739,25
VR;12828;SITOFEX;453
VR;12831;INSIGNIA;34
VR;12837;;2.097,00
VR;12837;ARIUS SJSTEM PLUS;200
VR;12837;ARIUS SYSTEM PLUS;2.089,00
VR;12840;SUCCESSOR 600;2.680,00
VR;12843;CHECKMATE CM-F;98,51
VR;12844;CHECKMATE OFM-F;4,29
VR;12849;BENPROP PRO;1.217,00
VR;12855;CRIORAM WG PFNPE;3,5
VR;12857;;320,5
VR;12857;PROREX;32
VR;12858;;111
VR;12858;PRODIGY;237
VR;12859;;17,51
VR;12859;BORNEO;96,12
VR;12859;BORNEO PFNPE;0,04
VR;12860;;24
VR;12860;MILBEKNOCK;89
VR;12862;;1.468,00
VR;12862;CANTUS;1.511,00
VR;12865;;2,4
VR;12865;DANTOP 50 WG;2,8
VR;12865;DANTOP 50WG;1
VR;12866;;45
VR;12866;COLLIS;13
VR;12868;;1.082,00
VR;12868;BELLIS;703
VR;12869;;1.034,00
VR;12869;SIGNUM;1.908,00
VR;12869;SIGNUN;1
VR;12878;;11.913,00
VR;12878;FOLPAN GOLD;2.068,00
VR;12878;RIDOMIL GOLD COMBI PEPITE;5.885,00
VR;12880;;14
VR;12881;;6
VR;12881;HUSSAR MAX 600;1
VR;12883;;4.915,00
VR;12883;PROSPER 300 CS;7.019,25
VR;12886;;2.429,00
VR;12886;KARATHANE STAR;1.634,00
VR;12888;;2.457,00
VR;12888;LEPINOX PLUS;1.078,00
VR;12889;;3,8
VR;12889;PICKER SC;0,2
VR;12903;DOLESE WG;3
VR;12904;;139
VR;12904;BRAITEX;498
VR;12924;;2.257,00
VR;12924;JUPITER WG;1.523,00
VR;12933;;1.395,00
VR;12940;;2.402,00
VR;12940;KARATE ZEON 1.5;1.467,50
VR;12949;;69.075,00
VR;12949;AZUPEC 80 WG;28.789,00
VR;12954;SPECTRUM;45
VR;12960;STARPROP;365
VR;12961;;278
VR;12961;HEREU;56
VR;12972;;140
VR;12989;GIBB PLUS;1
VR;12994;VIVER ELITE WG;798
VR;13012;;24.830,00
VR;13012;FOLVIT 80 WDG;580
VR;13018;;450
VR;13020;;12.060,00
VR;13020;MICRORAM 35 WG;6,6
VR;13025;MYSTIC 250 EW;3
VR;13026;SUSCON;6,95
VR;13039;POTCLEAN 2G;150
VR;13049;SULCOGAN;97
VR;13055;MACHO;634
VR;13061;;1.128,00
VR;13061;BIOBIT DF;1.948,00
VR;13062;;46,8
VR;13062;DIPEL DF;1,65
VR;13063;;5,86
VR;13063;REGULEX 10 SG;0,1
VR;13064;;465
VR;13064;VITENE ULTRA SC;2.581,00
VR;13065;;352
VR;13065;DOMARK 125;1.178,50
VR;13068;;4.500,00
VR;13068;NEORAM WG;120
VR;13071;;7
VR;13072;MANNIX;10,5
VR;13076;BRAITEX  PRO;236
VR;13083;CURZATE EFFE;310
VR;13084;;1.522,10
VR;13084;TELDOR PLUS;2.839,20
VR;13087;;4
VR;13087;TASIS;433
VR;13093;;6.102,00
VR;13093;STOMP AQUA;18.931,00
VR;13095;;176
VR;13095;DIRA-MAX LG;172
VR;13098;;16.957,00
VR;13098;ROUNDUP POWER 2.0;18.592,00
VR;13101;;24
VR;13104;ALGOR PLATIN;290
VR;13106;;4.112,00
VR;13106;IKANOS;1.310,00
VR;13108;CURAME BORDEAUX;189
VR;13111;;518
VR;13111;THIOCUR FORTE;131,1
VR;13116;MEDOR 35 CLASS;56,5
VR;13120;;916
VR;13120;MYSTIC 430 SC;1
VR;13126;;4.505,00
VR;13126;CABRIO DUO;2.709,00
VR;13128;;185
VR;13128;GOLTIX 50 WG;335
VR;13132;;60
VR;13138;;63
VR;13138;SYSTHANE 2,5 PLUS;3
VR;13143;;3.028,00
VR;13143;MEZENE WG;9.291,00
VR;13149;;25.075,00
VR;13149;POLTIGLIA MANICA 20 WG;21.272,00
VR;13150;;80
VR;13150;CURAME 35 WG;1.040,00
VR;13152;;8.277,00
VR;13152;OPTIX R DISPERSS;20
