Prodotti fitosanitari venduti nell'anno 2017 (fonte dati: Autorità regionale competente, dichiarazioni di vendita p.f. 2017, art. 16 D.Lgs. 150/2012);;;
Provincia;N. Reg. ; Prodotto fitosanitario venduto;"Quantità 
(Kg o litri)"
RO;14760;RASIKAL PRO;34,5
RO;14764;SLUXX;40
RO;14765;;40
RO;14765;ELUMIS;2.425,00
RO;14766;ACTARA 240 SC;19
RO;14766;ACTARA 240 SC x 1 lt;10
RO;14768;CALIBAN TOP;20,4
RO;14769;COMET 250 EC;1.272,00
RO;14772;;65
RO;14772;BANDERA;570
RO;14785;DRISCOLL;10,2
RO;14792;MELODY TREVI x 1 kg;4
RO;14792;MELODY TREVI x 8 kg;8
RO;14797;SIATTOL 200 PLUS;10,78
RO;14799;AFLOR 200 SL;3,89
RO;14799;ZAPI AFICIDA SIST.ML.5 AFLOR 200SL;0,02
RO;14799;ZAPI AFICIDA SIST.ML.50 AFLOR 200SL;0,85
RO;14803;ELECTIS ZR;103
RO;14806;;8
RO;14807;LUZINDO;26,5
RO;14808;PROXANIL SC;1
RO;14809;CUPRAVIT BIO EVOLUTION x 1 kg;24
RO;14809;CUPRAVIT BIO EVOLUTION x 10 kg;10
RO;14812;ENERVIN TOP;40
RO;14812;ENERVIN TOP WG x 1 kg;16
RO;14812;ENERVIN TOP WG x 5 kg;70
RO;14815;;218
RO;14815;ADENGO;8.038,00
RO;14815;ADENGO LT. 10;20
RO;14815;ADENGO LT. 2;48
RO;14815;ADENGO x 10 lt;1.270,00
RO;14815;ADENGO x 2 lt;130
RO;14818;ACANTO;1.128,00
RO;14818;ACANTO 250 SC;7
RO;14818;ACANTO x 1 lt;95
RO;14819;VALIS M;82
RO;14828;NUPRID SUPREME SC;31
RO;14828;NUPRID SUPREME SC x 1 lt;310
RO;14832;EMENDO M;46
RO;14837;GLIFOSAR FLASH;24.595,00
RO;14838;BARCLAY GALLUP BIOGRADE 360;7.278,00
RO;14838;GALLUP BIOGRADE 360 x 20 lt;11.940,00
RO;14838;GALLUP BIOGRADE 360 x 5 lt;40
RO;14844;CLUSTER 500;662
RO;14845;MYSTIC PLUS S;145
RO;14845;MYSTIC PLUS S x 1 kg;33
RO;14854;KARAMAT M;10
RO;14857;ABOTRIL 500;4
RO;14867;SYNERO;11
RO;14867;SYNERO x 1 lt;17
RO;14872;BELLIS DRUPACEE;27,5
RO;14876;GRANDSTAND;4,5
RO;14879;;2,4
RO;14879;LONTREL 72 SG;21,45
RO;14879;LONTREL 72 SG x 150 gr;13
RO;14879;LONTREL 75 G;3,3
RO;14884;;392
RO;14884;CORUM;13.750,00
RO;14884;CORUM LT. 1;45
RO;14884;CORUM LT. 5;15
RO;14884;CORUM x 1 lt;2
RO;14891;TRICO;3
RO;14894;LANNATE 25 WP;3
RO;14895;LANNATE 20 SL;210
RO;14895;LANNATE 20 SL x 1 lt;4
RO;14897;FLUROSTAR 200;166
RO;14897;FLUROSTAR 200 LT. 1;15
RO;14897;FLUROSTAR 200 x 1 lt;13
RO;14898;POLECI;9
RO;14900;KENKIO;410
RO;14901;CONCORDE 125;0,8
RO;14909;NURELLE 5;521
RO;14909;NURELLE 5 LT 1;8
RO;14921;KOHINOR OLEA;25
RO;14931;GRISU;47
RO;14935;TRAXOS ONE;1.131,00
RO;14935;TRAXOS ONE x 1 lt;538
RO;14935;TRAXOS ONE x 5 lt;340
RO;14936;AMPLIGO;764,5
RO;14936;AMPLIGO x 1 lt;68
RO;14937;VOLIAM TARGO;107
RO;14940;;0,3
RO;14940;TAKUMI;8,7
RO;14940;TAKUMI x 0,5 lt;5
RO;14944;;171
RO;14944;FLUXYR 200 EC;484
RO;14945;ASCOT WDG;1
RO;14947;TRUSTEE 450;192
RO;14951;BOTECTOR;2
RO;14967;TIPTOR ULTRA;1.466,00
RO;14969;HOPPER 480;107
RO;14972;DICARZOL 50 SP;71
RO;14974;BELEM 0.8 MG;1.776,00
RO;14977;SORPASSO 500 FL;10
RO;14980;AFFINITY PLUS;48
RO;14985;RETENGO PLUS;27
RO;14986;OPERA NEW;5.110,00
RO;14986;OPERA NEW x 5 lt;270
RO;15005;FONTELIS;453
RO;15005;FONTELIS x 1 lt;11
RO;15006;TRAXOS PRONTO;85
RO;15007;AXIAL PRONTO;52
RO;15007;AXIAL PRONTO x 1 lt;2
RO;15008;LBG - 01F34;14
RO;15010;AMISTAR PLUS LT.1 (2°XN);87
RO;15013;NATRIA LUMACHICIDA;3,8
RO;15019;RIVIERA;48
RO;15020;CYFLUTREX;740
RO;15023;DERREX;300
RO;15024;MESUROL 200 SC;660
RO;15024;MESUROL 200 SC x 1 lt;79
RO;15030;COSSACK x 0,6 kg;15,6
RO;15030;COSSAK;93
RO;15034;DICOPHAR;1,7
RO;15034;KOL DICOPHAR ML.100;37
RO;15037;BREZZA;3
RO;15039;GAMIT 36 CS;40
RO;15041;OPINION ECNA;8
RO;15047;R6 ERRESEI BORDEAUX WG;26,25
RO;15049;MODDUS;425
RO;15049;MODDUS x 1 lt;3
RO;15050;VERTIMEC PRO;509
RO;15050;VERTIMEC PRO x 1 lt;26
RO;15050;VERTIMEC PRO x 5 lt;60
RO;15051;;635
RO;15051;KYLEO;2.000,00
RO;15052;KAIMO SORBIE;176,4
RO;15053;ADMIRAL ECHO;8
RO;15053;ADMIRAL ECHO x 1 lt;18
RO;15058;PRINCIPAL MAIS;311,08
RO;15058;PRINCIPAL MAIS x 440 gr;73
RO;15059;DECIS EVO;1.118,50
RO;15059;DECIS EVO 250 ML;2,75
RO;15059;DECIS EVO LT. 1;24
RO;15059;DECIS EVO x 1 lt;30
RO;15059;DECIS EVO x 5 lt;120
RO;15061;SCOMRID;0,6
RO;15062;PIRAMAX  EC;143
RO;15063;NIMBLE;26,7
RO;15063;NIMBLE x 50 gr;45,55
RO;15067;MIG-40 SC;669
RO;15071;EVOLUTION;257
RO;15083;AUDACE;7
RO;15083;AUDACE x 1 lt;85
RO;15088;CLARIDO;80
RO;15093;CENTURIO;190,5
RO;15093;CENTURIO x 5 kg;210
RO;15093;KOL CENTURIO KG.1;28
RO;15093;KOLLANT CENTURIO KG 3;60
RO;15096;GLIPHOGAN TOP CL;640
RO;15096;GLIPHOGAN TOP CL x 1 lt;409
RO;15096;GLIPHOGAN TOP CL x 5 lt;925
RO;15101;CIMORAM ULTRA WG;45
RO;15102;VITENE R WG;80
RO;15111;MIRADOR SC;151
RO;15111;MIRADOR SC LT 1;48
RO;15111;MIRADOR SC LT 5;15
RO;15112;SIMPLIA x 1 lt;34
RO;15114;MACCANI;203
RO;15122;ACTELLIC 50 NEWPHARM;20
RO;15123;ALTAIR 4,5 EW;40
RO;15124;ZANTARA;1.902,00
RO;15125;PROLECTUS;57
RO;15130;;1
RO;15130;INTREPID;289
RO;15138;BAROCCO 80 WG;575
RO;15139;INDIPENDENT SC-15;315
RO;15142;ALCANCE SYNC TEC;1.915,00
RO;15145;TEMPLIER x 180 gr;7,02
RO;15148;ENVIROMITE 480 SC;0,16
RO;15149;CONSAVET DF EDGE;3.680,00
RO;15168;ZORO 1.9 EW;8
RO;15177;ROTATE PLUS DF x 1 kg;206
RO;15180;RIVET PLUS x 1 lt;3
RO;15181;;59
RO;15181;CIRRUS CS;1.026,00
RO;15181;CIRRUS CS LT. 0,50;0,5
RO;15184;SATEL GEO;24
RO;15193;;160
RO;15193;CONTATTO PIU EXTRA;355
RO;15193;CONTATTO PIU' EXTRA;749
RO;15193;CONTATTO PIU EXTRA x 1 lt;343
RO;15193;CONTATTO PIU EXTRA x 5 lt;681
RO;15198;AZBANY;284
RO;15199;SAKURA;561
RO;15199;SAKURA x 1 lt;2
RO;15200;QUALY;4
RO;15201;FLOXY 355 SC;109
RO;15221;ZETARAM PLUS;120
RO;15227;MESUROL EVOLUTION;2,45
RO;15232;CUSTODIA;1.451,00
RO;15232;CUSTODIA LT. 1;25
RO;15232;CUSTODIA x 5 lt;60
RO;15235;MOMENTUM;890
RO;15236;ZAMMO;227
RO;15236;ZAMMO x 1 lt;74
RO;15237;CHIKARA DUO;5
RO;15250;COPRANTOL DUO;35
RO;15253;FALCON MK;139
RO;15253;FALCON MK x 1 lt;1.317,00
RO;15253;FALCON MK x 5 lt;2.315,00
RO;15256;FORUM R 3B FLOW;50
RO;15264;ENERVIN SC;10,5
RO;15265;PROMAN FLOW;8
RO;15270;PROFELIS;0,31
RO;15273;;9
RO;15274;ALIAL SYSTEM;55
RO;15275;KUSTI;1.244,00
RO;15285;PRIMMA STAR;1,51
RO;15286;KENDO ZEON 1.5 x 1 lt;2
RO;15290;AXIDOR x 1 lt;2
RO;15294;KENDO BI-ACTIVE;29
RO;15294;KENDO BI-ACTIVE x 1 lt;576
RO;15302;;30
RO;15302;AMYLO-X;141
RO;15302;AMYLO-X x 1 kg;18
RO;15307;DEDALUS 25 WDG;1.091,50
RO;15310;NISSHIN 6 OD LT 1;8
RO;15310;NISSHIN EXTRA 6 OD;96
RO;15317;FLARE GOLD COMBI PEPITE x 5 kg;5
RO;15325;CORNER MZ WG;35
RO;15326;CUPROTEK DISPERSS;70
RO;15326;CUPROTEK DISPERSS x 10 kg;490
RO;15333;;1
RO;15333;APPLAUD PLUS;69,8
RO;15334;SULFO 80 DF;200
RO;15335;U 46 ULTRA;430
RO;15335;U 46 ULTRA x 1 lt;54
RO;15335;U 46 ULTRA x 5 lt;40
RO;15344;FILAN WG;161
RO;15348;RIDOMIL GOLD R LIQUIDO;381
RO;15349;ARES 430 SC;977
RO;15349;ARES 430 SC LT. 1;29
RO;15351;POWERSHUT;31
RO;15356;;20
RO;15356;SPHINX SC;2
RO;15359;VITIL 8-64 WG;325
RO;15361;LIETO;0,9
RO;15363;MEDEIRO 80 WG ADVANCE;500
RO;15365;RAMEZOLFO FLOW;4
RO;15370;FURY GEO;20.960,00
RO;15370;FURY GEO KG. 10;430
RO;15370;FURY GEO x 10 kg;19.790,00
RO;15371;BELEM PROTEZIONE;4.464,00
RO;15371;BELEM PROTEZIONE x 12 kg;2.760,00
RO;15378;TRAXOS PRONTO 60;1.445,00
RO;15378;TRAXOS PRONTO 60 x 1 lt;135
RO;15378;TRAXOS PRONTO 60 x 5 lt;150
RO;15379;AXIAL PRONTO 60;321,75
RO;15379;AXIAL PRONTO 60 x 0,75 lt (1 Ha);25,5
RO;15384;LUNA EXPERIENCE;769
RO;15384;LUNA EXPERIENCE x 1 lt;36
RO;15388;MEXIL ORO R WG;132
RO;15389;FLARE GOLD R WG x 10 kg;5.570,00
RO;15392;QUANTUM MZ WDG;29
RO;15401;TAIFUN MK CL;24.577,00
RO;15401;TAIFUN MK CL LT 20;160
RO;15401;TAIFUN MK CL LT 5;70
RO;15401;TAIFUN MK CL x 1 lt;562
RO;15401;TAIFUN MK CL x 1 lt (Nuova Etich.);33
RO;15401;TAIFUN MK CL x 5 lt;1.235,00
RO;15401;TAIFUN MK CL x 5 lt (Nuova Etich.);25
RO;15405;SHAMAL MK PLUS CL;228
RO;15408;MAXIMA;170
RO;15408;MAXIMA x 1 lt;22
RO;15408;MAXIMA x 20 lt;100
RO;15408;MAXIMA x 5 lt;865
RO;15409;DECISION;389
RO;15410;DECA;193
RO;15419;ELECTIS R FLOW;110
RO;15420;DIQUASH;820
RO;15422;KELVIN DUO x 180 gr;2
RO;15428;WINNER OD;11
RO;15433;ATLAS;5,5
RO;15449;CIDELY;39
RO;15455;TELDOR PLUS ORTO;0,2
RO;15468;ACASTA;872
RO;15483;WISH;548
RO;15487;INSTANT;507
RO;15488;IRAZU TOP;38
RO;15489;ZEUS DUO;45
RO;15493;SIMUN 40 OD;721
RO;15499;SONG 70 WDG;155,25
RO;15500;LIBRAX;45
RO;15501;QUIZ;494
RO;15505;SILBOT 500 SC x 1 lt;9
RO;15507;CREW SUPERB;897
RO;15507;CREW SUPERB x 1 lt;625
RO;15509;MOSAIKO COMBI;9
RO;15513;OSSICLOR 35 WG GREEN;365
RO;15514;CUPRAVIT BLU 35 WG;39,2
RO;15515;POLTIGLIA 20 PB GREEN;2.915,00
RO;15536;ANTAL;36
RO;15546;BIATHLON 4D;373,3
RO;15546;BIATHLON 4D x 350 gr;3,85
RO;15553;;7,5
RO;15553;REGALIS PLUS;294
RO;15566;VISION PLUS;547
RO;15569;LOOP 40;15
RO;15569;LOOP 40 x 1 lt;1
RO;15569;LOOP 40 x 5 lt;105
RO;15572;ZOMINEX;30
RO;15572;ZOMINEX x 1 lt (+PERGADO SC x 1);13
RO;15573;PROMESS SL;69
RO;15574;KARMA 85;450
RO;15576;CLERANDA;10
RO;15580;ESTUDER;128
RO;15583;PIRAT;181
RO;15591;PREVINT TOP;9
RO;15596;;2
RO;15596;LASCAR;626
RO;15596;LASCAR x 1 lt;4
RO;15598;CARPOVIRUSINE EVO 2;884
RO;15603;ERBIFEN K;210
RO;15606;SUTRA 100 CS;5
RO;15608;VERSAR;97
RO;15610;CYPERKILL 50 EC;4
RO;15621;BOTTO 50 EC;113
RO;15623;COSMOS 550 EC;133
RO;15627;PAPYRUS 400 SC;1
RO;15629;BADGER 45% WG;0,5
RO;15630;PALMAS 45% WG;21,5
RO;15633;REVUS TOP;4
RO;15640;PROLINE STAR;819
RO;15640;PROLINE STAR x 1 lt;6
RO;15642;HIDRA PLUS LT.5;15
RO;15642;HYDRA PLUS;95
RO;15646;VIVER 250 EC;6
RO;15654;ACCORD;135
RO;15655;KEETON 25 WG;7
RO;15655;KEETON 25 WG x 1 kg;3
RO;15663;CUPRAVIT 35 WG;870
RO;15666;TURNER COMBI;10
RO;15668;GHIBLI 240 OD;38,5
RO;15668;GHIBLI 240 OD x 0,25 lt;60
RO;15674;AMADEUS TOP;3,75
RO;15680;MITRHA 40 SC;106
RO;15680;MITRHA 40 SC x 5 lt;5
RO;15689;DIFENZONE;285
RO;15689;DIFENZONE x 1 lt;400
RO;15690;ALIAL RAMATO;148
RO;15699;EMI 48;1
RO;15699;EMI 48 (IP) x 1 lt;1
RO;15710;CLINCHER ONE;870
RO;15710;CLINCHER ONE x 5 lt;385
RO;15711;ALSYSTIN;38
RO;15711;ALSYSTIN x 0,5 kg;0,5
RO;15713;DIABLO SC;160
RO;15713;DIABLO SC x 0,2 lt;35,2
RO;15722;ARMICARB 85;55
RO;15738;STOPWEED 480;7
RO;15738;STOPWEED 480 x 1 lt;520
RO;15741;AVADEX FACTOR;1.901,00
RO;15741;AVADEX FACTOR x 10(con Pressing 500;36
RO;15745;SHARPEN 40% SC;50
RO;15746;EXTENSOR OD x 10 lt;360
RO;15751;VITENE TRIPLO R;29
RO;15751;VITENE TRIPLO R WG GR 500;65
RO;15751;VITENE TRIPLO R x 10 kg;4
RO;15754;SHARPEN 33% EC;9
RO;15755;CERATIPACK;122
RO;15779;ABANTO;0,06
RO;15780;OSSICLOR 50 PB GREEN;3.660,00
RO;15790;AMISTAR TOP;45
RO;15831;VACCIPLANT;2
RO;15834;TRACER 120;12
RO;15841;FLOCTER x 10 kg;40
RO;15842;AFICIONADO;435
RO;15842;AFICIONADO x 3 lt;147
RO;15843;ZOLEX 250;170
RO;15845;;10
RO;15845;ARAGON;1.521,00
RO;15846;BIO ETEFON;253
RO;15847;MAKURI;291
RO;15857;R6 ERRESEI PASADOBLE;10
RO;15863;BALENO FLASH;212
RO;15877;CONSENTO;100
RO;15877;CONSENTO x 5 lt;20
RO;15882;;100
RO;15882;ATILLA;620
RO;15886;METAREX INOV;1.125,00
RO;15890;CURZATE 60 WG;30,8
RO;15891;BLAISE;1.357,00
RO;15900;;5.400,00
RO;15900;TRIKA EXPERT;70.190,00
RO;15900;TRIKA EXPERT x 10 kg;5.660,00
RO;15901;ERCOLE;14.919,00
RO;15901;ERCOLE KG. 10;180
RO;15901;ERCOLE x 10 kg;2.410,00
RO;15907;;4
RO;15907;PRESIDIUM ONE;845
RO;15907;PRESIDIUM ONE x 5 lt;5
RO;15911;SPIROX;38
RO;15912;CUPRO ISAGRO WG;870
RO;15924;RUSTLER;471
RO;15926;MOJANG 600;75
RO;15927;MOJANG T;440
RO;15933;AXIENDO PRONTO USO;3
RO;15937;PYPHEN NEW 10 EC;114
RO;15948;SINSAJO;2
RO;15949;PROMEX;12
RO;15956;RAVANE 100 CS;222,5
RO;15956;RAVANE 100 CS x 0,5 lt;195
RO;15961;RETENGO NEW;81
RO;15989;COMRADE;1.121,00
RO;15996;;5
RO;15996;PATRIOT DRY;24
RO;15996;PATRIOT DRY x 1 kg (18);6
RO;16000;MINUET GR;94,5
RO;16000;MINUET INSETT. TERRICOLI;1,5
RO;16004;KORING 430 SC;15
RO;16010;ACRUX 10 WP;12
RO;16014;AGRO-LIM;5
RO;16023;DIMBO 480 SL;223
RO;16028;TRIBE 75 WG;7,58
RO;16031;LUNA DEVOTION;10
RO;16031;LUNA DEVOTION x 1 lt;7
RO;16034;DOURO 100 EC;23
RO;16037;MOJANG TX;10
RO;16042;TOSCANA;9,01
RO;16051;LENNS;952
RO;16054;SINSTAR;19
RO;16054;SINSTAR x 1 lt;80
RO;16057;ARTUS SC;157
RO;16063;ARIGO;71,94
RO;16065;TOPIK ONE;4,5
RO;16071;MESOZIN 70 WG;1.004,00
RO;16071;MESOZIN 70 WG GR 250;3,25
RO;16074;GLORIAL 25 EC;8
RO;16075;AGHERUD M;506
RO;16083;STIKER FLOW;21
RO;16084;BREVIS;54,5
RO;16084;BREVIS x 0,5 kg;0,5
RO;16088;NEMADATE;10
RO;16089;BUGUIS;332
RO;16098;NIBER 70 DF;32,25
RO;16098;NIBER 70 DF x 0,250 kg;523
RO;16099;SINIS 70 DF;20
RO;16104;ELECTIS TRIO WDG;214
RO;16115;CHARAN CM;7,39
RO;16117;SERBY;16,5
RO;16124;JUVINAL ECHO PLUS;5
RO;16124;JUVINAL ECHO PLUS x 1 lt;2
RO;16126;FLANCO SC;145,6
RO;16132;HELM SURFER PLUS x 0,4 lt;98
RO;16136;LUMA-GOLD;8,2
RO;16137;OSIRIS;4.530,00
RO;16139;SEGURIS XTRA;1.126,00
RO;16139;SEGURIS XTRA x 1 lt;263
RO;16139;SEGURIS XTRA x 5 lt;650
RO;16149;BABEL x 1 lt;11
RO;16166;POKER MAX;8.710,00
RO;16171;HADDEN;5
RO;16172;CAL-EX 1,9 EW;543
RO;16172;CAL-EX 1.9 EW x 1 lt;117
RO;16182;CLICK PRO;315
RO;16187;QUBIC R PRO;100
RO;16188;MEDIATOR PLUS;47,1
RO;16191;TRIMAXX;1.065,00
RO;16191;TRIMAXX x 1 lt;338
RO;16194;ETRAVON PRO;359
RO;16205;IDROX 20;40
RO;16206;MARKER 600;285
RO;16210;ZETARAM HI TECH;154
RO;16221;;4
RO;16221;MADEX TOP;10,2
RO;16221;MADEX TOP x 0,1 lt;19,2
RO;16223;CUSTOM;350
RO;16227;FOLPAN COMBI;275
RO;16228;POLTIGLIA 20 DF;10
RO;16230;RUFAST NOVA;54
RO;16232;MINERVE;22,5
RO;16251;AFFIRM OPTI;321
RO;16274;PLANTAGEN x 1 lt;70
RO;16279;;890
RO;16279;ERCOLE GR;1.070,00
RO;16282;DIMIX;29
RO;16283;KOL QUANTUM R-OK 500 G;18,6
RO;16283;QUANTUM R-OK;458,5
RO;16283;QUANTUM R-OK GR. 100;0,3
RO;16293;PACLOT NEW;114
RO;16293;PACLOT NEW x 1 lt;4
RO;16297;SUPPORT 100 EC;6
RO;16299;PASSAT SL;22
RO;16299;PASSAT SL x 1 lt;1.753,00
RO;16299;PASSAT SL x 5 lt;2.620,00
RO;16318;REFLECT;180
RO;16318;REFLECT x 1 lt;301
RO;16325;;34
RO;16325;EPIK SL;2.304,16
RO;16325;EPIK SL x 1 lt;175
RO;16325;EPIK SL x 5 lt;30
RO;16335;LIETO SC;4
RO;16352;FRISBEE TOP;2
RO;16353;SIRAZOL;420,75
RO;16363;SIRTAKI;350,5
RO;16363;SIRTAKI x 1 lt;90
RO;16364;;71
RO;16364;BISMARK;2.613,00
RO;16364;BISMARK x 1 lt;500
RO;16364;BISMARK x 10 lt;980
RO;16364;BISMARK x 5 lt;760
RO;16369;ORTIVA TOP SC;160
RO;16379;;50
RO;16379;PREV-AM PLUS;73
RO;16395;MOHICAN 500 SC;48
RO;16396;TEMSA 100;241
RO;16402;ENVIROMITE FL;1,75
RO;16405;IMAGE GOLD;20
RO;16413;SEQUAT;1.075,00
RO;16415;MADEX TWIN;14,2
RO;16416;FENOTRIX 300 SC;700
RO;16437;ACANTO PLUS;942
RO;16438;VELUM PRIME;46,5
RO;16438;VELUM PRIME x 0,5 lt;2,5
RO;16444;DIXIE MAIS;252
RO;16465;HARASS;8,65
RO;16465;HARASS 25 GR;0,25
RO;16480;3LOGY;36
RO;16481;CALLISTO 480 x 0,5 lt;630,5
RO;16483;TEMIDE 50 WG;13,5
RO;16485;ROMULAN;6
RO;16486;RAGTIME 250;5
RO;16498;CETUS 360 CS;71
RO;16503;BINARY T;1.590,00
RO;16514;CIPROXY;44
RO;16527;TELLUS WP;25
RO;16528;GHIBLI 40 OD;11
RO;16529;ZERMAT SC;3
RO;16534;TIXAL R SC;4
RO;16541;ARYSOIL;6.763,00
RO;16542;LAOTTA;139
RO;16545;COPRANTOL HI BIO 2.0;9
RO;16557;AKUNA;655
RO;16561;;12
RO;16561;RIKALI;260
RO;16562;DELAN PRO;165
RO;16565;EXECUTIVE GOLD;15,5
RO;16567;TRICOPPERLAND x 1 kg;11
RO;16567;TRICOPPERLAND x 10 kg;140
RO;16570;SENCOR 600 SC;11
RO;16573;DELTACOM;4
RO;16578;MELODY COMPACT WG;33
RO;16587;ORANIS;503
RO;16632;LUNA SENSATION;10
RO;16654;POLYVERSUM;2,5
RO;16699;RIMURON x 100 gr;22,5
RO;16703;;6
RO;16703;SPADA 50 WG;573
RO;16703;SPADA 50 WG x 1 kg;25
RO;16728;AF-X1;250
RO;16737;ZELIG GR 50;1.870,00
RO;16787;CLINIC ST;3.288,00
RO;16787;CLINIC ST x 1 lt;88
RO;16787;CLINIC ST x 5 lt;20
RO;16792;PROFILE PLUS;20
RO;16794;SILGLIF ST x 1 lt;672
RO;16823;ACTIVUS 40 SC;20
RO;16830;FANDANGO 360 TF;860
RO;16833;PANTOX 360 SUPER;21.641,00
RO;16835;RAVANE PLUS 100 CS;2
RO;16836;STALLION IT SYNC;75
RO;16843;COPPERLAND NEW x 10 kg;30
RO;16918;TELONE II 2017;9.120,00
RO;16918;TELONE II 2017 x 200 lt;43.200,00
RO;16918;TELONI II 2017;12.600,00
RO;16925;WISH TOP;1.581,00
RO;16927;STAM NOVEL FLO;40
RO;16927;STAM NOVEL FLO 2017;340
RO;16931;GEOCLEAN VII;6.040,00
RO;16961;BENSEC TF;40
RO;16986;AF-X1;387,5
RO;16986;AF-X1 2017;6.850,00
RO;16986;AF-X1 2017 x 12,5 kg;28.537,50
RO;16986;AF-XI;487,5
RO;16997;DIGEO IX;1.660,00
RO;16998;FLYPACK;12
RO;17001;EXIREL 2017 x 1 lt;2
RO;17014;DELEGATE WDG;122
RO;17014;DELEGATE WDG x 1 kg;1
TV;13;;12.810,00
TV;13;THIOPRON;38.840,00
TV;17;;10
TV;17;U 46 COMBI FLUID;23
TV;133;U 46 D-FLUID;566
TV;189;;505
TV;189;MICOZEB 75 WDG;110
TV;206;ALBENE;81
TV;449;;15
TV;449;MOCAP;60
TV;599;;18
TV;599;ACUPRICO 76 WG;402
TV;599;ACUPRICO 76 WG KG 1;5
TV;599;ACUPRICO 76 WG KG 5;10
TV;599;ACUPRICO 76WG;3
TV;619;VALGRAN;2
TV;630;;40
TV;630;REGLONE W;603
TV;630;REGLONE W LT 5;40
TV;779;TRIMANOC 80 WP;15
TV;886;;5
TV;886;SENCOR WG;1,5
TV;909;;300
TV;909;POLISOLFURO DI CALCIO POLISENIO;3.450,00
TV;1155;;84
TV;1155;CHEMOL 90 EL;41
TV;1156;;391
TV;1156;CHEMOL;1.892,00
TV;1156;CHEMOL LT 25;150
TV;1156;CHEMOL LT 5;90
TV;1211;BASF MEHLTAUMITTEL;1,06
TV;1552;GIBERAL;8
TV;1562;ERBITOX E 30;200
TV;1573;BASAMID GRANULAT;1.520,00
TV;1583;;87.458,00
TV;1583;MICROTHIOL DISPERSS;98.131,00
TV;1613;ANTRACOL;10
TV;1714;;63
TV;1714;KERB 80 EDF;864,5
TV;1823;;1.975,00
TV;1823;ZOLFO 80 MICRONIZZATO;8
TV;1850;IDRORAME FLOW;5.213,25
TV;1903;SULFURENE;100
TV;2191;WETTING PLUS;36
TV;2249;MALERBANE PRATI;2
TV;2249;MALERBANE PRATI 400;361
TV;2259;;40
TV;2259;PASTA LUMACHICIDA;27
TV;2259;PASTA LUMACHICIDA IN GRANI;138,7
TV;2260;;5
TV;2260;GASTROTOX E;148
TV;2272;SILLIM;313,5
TV;2307;;12
TV;2307;VECTOR;5.621,00
TV;2340;;1
TV;2353;;20
TV;2353;BONALAN;1.919,00
TV;2353;BONALAN LT 5;40
TV;2518;;7
TV;2518;ACTELLIC 2P;30,4
TV;2634;BUGGY;206
TV;2732;;70
TV;2732;GOLTIX;134
TV;2923;;2.725,00
TV;2923;TIOVIT JET;69.506,00
TV;2934;MICROSOL 90;23,1
TV;2983;;0,05
TV;2983;NIMROD;0,2
TV;2995;;10,5
TV;2995;ESCARTOX;748,7
TV;2995;LUMACHICIDA ESCARTOX;60
TV;3065;;8
TV;3065;OLIOCIN;1.273,25
TV;3065;OLIOCIN OLIO MINERALE BAYER;12
TV;3082;OLEOTER ESTATE;66,25
TV;3102;;107
TV;3102;OLEOTER;5.044,75
TV;3102;OLEOTER LT 5;40
TV;3126;CUPRIZOL;21,25
TV;3132;SEPR-OIL;123,5
TV;3188;POLTIGLIA 20 PB;80
TV;3219;CARAKOL AGRO;4.364,50
TV;3313;;9
TV;3313;ARAGOL L 40 ST;1
TV;3343;;1
TV;3343;U46 M CLASS;59
TV;3468;DACOL L 40 ST;121
TV;3503;;60
TV;3503;AGRUMIN;761,4
TV;3519;METAMBANE;9
TV;3553;;316
TV;3553;CURZATE;1.208,00
TV;3555;CURZATE M;1.383,00
TV;3640;;140
TV;3640;CUPROSTAR;8.132,00
TV;3658;SIPCAMOL E;140,75
TV;3754;BAGNANTE SARIAF;7.551,00
TV;3754;BAGNANTE SARIAF LT 20;40
TV;3754;BAGNANTE SARIAF LT 5;110
TV;3767;;41
TV;3767;FENOXILENE 200;37
TV;3767;FENOXILENE MAX;142
TV;3771;;30
TV;3771;ROVRAL WG;271
TV;3793;DITHANE M-45;248
TV;3800;CRITTAM WG;926
TV;3859;DURSBAN;123
TV;4012;;789,25
TV;4012;RELDAN 22;1.011,90
TV;4012;RELDAN 22 LT 5;20
TV;4012;RELDAN 22 ML 250;3,75
TV;4090;MALERBANE CEREALI;1
TV;4190;TETRASOL 80;240
TV;4199;;6.895,00
TV;4199;PENNCOZEB DG;24.109,00
TV;4228;ROGOR 400 ST;33
TV;4275;;77
TV;4326;ROGOR L 40 ST;114
TV;4426;DECIS;54,15
TV;4552;;1.012,00
TV;4552;DITHANE DG NEOTEC;12.321,00
TV;4686;DIMILIN 25 P.B.;10
TV;4710;ALIETTE;1.226,15
TV;4896;;0,1
TV;4896;RIGENAL P;5,5
TV;5152;TIOSPOR WG;14.179,00
TV;5228;CARAKOL;178,5
TV;5299;;5,25
TV;5299;MIBIOL;547
TV;5299;MIBIOL ML 500;6
TV;5299;OLIO BIANCO;30
TV;5381;MANCOZEB PLUS 80 WP;350
TV;5414;RADICANTE POLVERE TALEE LEGNOSE;1,9
TV;5467;METADENE;164
TV;5512;DREAM GR 250;0,5
TV;5574;LUMAKIDIN 5G;851
TV;5574;LUMAKIDIN 5G KG 5;25
TV;5755;TILT 25 EC;127,5
TV;6136;GERMON L;46
TV;6166;GERMON E;0,6
