DOCUMENT_ID,PRODUCT_ID,PRODUCT,DOCUMENT_TYPE,TYPE_EVIDENCE,URL,SOURCE_PAGE,FILENAME,VISIBLE_DOCUMENT_DATE,HTTP_STATUS,DOWNLOAD_STATE,MEDIA_TYPE,BYTES,SHA256,STORAGE_KEY,CAPTURED_AT,PROVA_DE_QUE_E_DOCUMENTO
DOC-ES-b2cc14102ddb,ADAMA-ES-81126c2a2007,FADEUS,SDS,"TEXTO_DO_LINK casou ""FDS""",https://www.adama.com/spain/es/media/2491/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-plagas/fadeus,FADEUS.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,364829,0f667eb7a4496ba7f2a8a975b6f3308479d0fe4437dc230b46f4d9dc2c301a3c,raw/ES/adama-website/ADAMA-ES-81126c2a2007/0f667eb7a4496ba7-FADEUS.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-dc2acf0449de,ADAMA-ES-81126c2a2007,FADEUS,REGISTRATION_SHEET,"URL casou ""registro""",https://www.mapa.gob.es/agricultura/pags/fitos/registro/productos/pdf/25454.pdf,https://www.adama.com/spain/es/nuestras-soluciones/control-de-plagas/fadeus,25454.pdf,NÃO SEI,404,FAILED,NOT_COLLECTED,NOT_COLLECTED,NOT_COLLECTED,NAO_ENVIADO,2026-08-30T03:19:24Z,EXTENSAO_NA_URL
DOC-ES-f7b2edbf156f,ADAMA-ES-944d5ecafd59,FOLPAN 80WDG,ADAMA_COMMERCIAL_LABEL,"TEXTO_DO_LINK casou ""Etiqueta""",https://www.adama.com/spain/es/media/706/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-enfermedades/folpan-80wg,FOLPAN 80-SPECIMEN.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,1629468,b9e274ee9e652385e68915c19a0ece880ecc17ba1762275a65a415d537733f18,raw/ES/adama-website/ADAMA-ES-944d5ecafd59/b9e274ee9e652385-FOLPAN 80-SPECIMEN.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-e99c7d66bbcd,ADAMA-ES-944d5ecafd59,FOLPAN 80WDG,SDS,"TEXTO_DO_LINK casou ""FDS""",https://www.adama.com/spain/es/media/2026/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-enfermedades/folpan-80wg,FOLPAN 80 WDG.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,133467,9222e8a3d845404e1a11c657056262997c0f1f20406334a4dfe7699f878461af,raw/ES/adama-website/ADAMA-ES-944d5ecafd59/9222e8a3d845404e-FOLPAN 80 WDG.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-f76b8c2c855d,ADAMA-ES-d58e9cfc57ea,FOLPAN GOLD,ADAMA_COMMERCIAL_LABEL,"TEXTO_DO_LINK casou ""Etiqueta""",https://www.adama.com/spain/es/media/696/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-enfermedades/folpan-gold,L30263IPWR_01-FolpanGold(Est5kg)W.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,615350,e3d5f1dd8d002dd8e4b5c9ac48e54b04a66ef7c0b8ef27df690961c1fdeaa023,raw/ES/adama-website/ADAMA-ES-d58e9cfc57ea/e3d5f1dd8d002dd8-L30263IPWR_01-FolpanGold(Est5kg)W.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-127fc03f88b0,ADAMA-ES-d58e9cfc57ea,FOLPAN GOLD,SDS,"TEXTO_DO_LINK casou ""FDS""",https://www.adama.com/spain/es/media/2031/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-enfermedades/folpan-gold,FOLPAN GOLD.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,128973,2c1fbf101cf3b5e0cf6b2187309644fb6c1722611c9970c6d0c9ed3a478a545e,raw/ES/adama-website/ADAMA-ES-d58e9cfc57ea/2c1fbf101cf3b5e0-FOLPAN GOLD.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-a60a2d16dd96,ADAMA-ES-8fcddb73efe7,GARMIL,ADAMA_COMMERCIAL_LABEL,"TEXTO_DO_LINK casou ""Etiqueta""",https://www.adama.com/spain/es/media/3541/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-enfermedades/garmil,ES-133247-R3-Garmil(Estuche5)W.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,1467442,d5d4b2ba2e276f9781c0fac245bfbc876c0ad7f2d70fc4d6aa12e2ccdfc8c425,raw/ES/adama-website/ADAMA-ES-8fcddb73efe7/d5d4b2ba2e276f97-ES-133247-R3-Garmil(Estuche5)W.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-28ac5acd5fe4,ADAMA-ES-8fcddb73efe7,GARMIL,SDS,"TEXTO_DO_LINK casou ""FDS""",https://www.adama.com/spain/es/media/3546/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-enfermedades/garmil,GARMIL.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,318388,04961e75426d7bdb1c248a28db14c406a6cc96328bd00ef218591ae55a4c00a1,raw/ES/adama-website/ADAMA-ES-8fcddb73efe7/04961e75426d7bdb-GARMIL.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-4b081549986a,ADAMA-ES-168022aa55a5,GOLTIX 700 SC,ADAMA_COMMERCIAL_LABEL,"TEXTO_DO_LINK casou ""Etiqueta""",https://www.adama.com/spain/es/media/1826/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-malas-hierbas/goltix,GOLTIX 700_COMPLETA SPECIMEN.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,544604,065bd0e2fa0ca86bc4a254bd17a77cd807721a70e81d588609c963ce4af2b660,raw/ES/adama-website/ADAMA-ES-168022aa55a5/065bd0e2fa0ca86b-GOLTIX 700_COMPLETA SPECIMEN.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-1bf068dc3d58,ADAMA-ES-168022aa55a5,GOLTIX 700 SC,SDS,"TEXTO_DO_LINK casou ""FDS""",https://www.adama.com/spain/es/media/2036/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-malas-hierbas/goltix,GOLTIX 700 SC.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,127863,17406749d12cac0079e9d3c636d6ff6ce87219968e347d4c1deb58073229c4fd,raw/ES/adama-website/ADAMA-ES-168022aa55a5/17406749d12cac00-GOLTIX 700 SC.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-97a2689318d3,ADAMA-ES-8891ef15a248,GOLTIX SILVER,ADAMA_COMMERCIAL_LABEL,"TEXTO_DO_LINK casou ""Etiqueta""",https://www.adama.com/spain/es/media/4861/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-malas-hierbas/goltix-silver,L30839_01_GOLTIX SILVER (10) SPECIMEN.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,560218,729eb426c6beac01e6d7a8ddad1213fb3959b5f69ef78b270323644205b64a46,raw/ES/adama-website/ADAMA-ES-8891ef15a248/729eb426c6beac01-L30839_01_GOLTIX SILVER (10) SPECIMEN.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-3b1483ed334f,ADAMA-ES-8891ef15a248,GOLTIX SILVER,SDS,"TEXTO_DO_LINK casou ""FDS""",https://www.adama.com/spain/es/media/4856/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-malas-hierbas/goltix-silver,GOLTIX SILVER (1).pdf,NÃO SEI,200,DOWNLOADED,application/pdf,107995,778da3fc502eb00f69caad63289beb8683563d68fb874aa59473c43f853f0486,raw/ES/adama-website/ADAMA-ES-8891ef15a248/778da3fc502eb00f-GOLTIX SILVER (1).pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-4799ce676574,ADAMA-ES-4f302226382d,GOLTIX UNO,ADAMA_COMMERCIAL_LABEL,"TEXTO_DO_LINK casou ""Etiqueta""",https://www.adama.com/spain/es/media/1906/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-malas-hierbas/goltix-uno,L30075_04_GOLTIX UNO (SPECIMEN).pdf,NÃO SEI,200,DOWNLOADED,application/pdf,432293,9e58ca1fec19f4ab97bd6c3797fb96979a059409aff88401a819f2cec1d6b83d,raw/ES/adama-website/ADAMA-ES-4f302226382d/9e58ca1fec19f4ab-L30075_04_GOLTIX UNO (SPECIMEN).pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-ed61d97dca4f,ADAMA-ES-4f302226382d,GOLTIX UNO,SDS,"TEXTO_DO_LINK casou ""FDS""",https://www.adama.com/spain/es/media/2041/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-malas-hierbas/goltix-uno,GOLTIX UNO.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,111231,803e25c1f7af7c39df4a3da9672d9f2b285438c2d3a78ca2338c54c7dd53c168,raw/ES/adama-website/ADAMA-ES-4f302226382d/803e25c1f7af7c39-GOLTIX UNO.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-302b720422a1,ADAMA-ES-4f302226382d,GOLTIX UNO,REGISTRATION_SHEET,"URL casou ""registro""",https://www.mapa.gob.es/agricultura/pags/fitos/registro/productos/pdf/ES-00564.pdf,https://www.adama.com/spain/es/nuestras-soluciones/control-de-malas-hierbas/goltix-uno,ES-00564.pdf,NÃO SEI,404,FAILED,NOT_COLLECTED,NOT_COLLECTED,NOT_COLLECTED,NAO_ENVIADO,2026-08-30T03:19:24Z,EXTENSAO_NA_URL
DOC-ES-ddd1998ad4d9,ADAMA-ES-67b0fd51b90a,HERBOLEX,ADAMA_COMMERCIAL_LABEL,"TEXTO_DO_LINK casou ""Etiqueta""",https://www.adama.com/spain/es/media/1696/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-malas-hierbas/herbolex,L30626_03_HERBOLEX (1)_SPECIMEN.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,455209,32d9eb24cc40f5cc606461aa5847e7f4eb90ab52f9929994f01c551c2c12ef13,raw/ES/adama-website/ADAMA-ES-67b0fd51b90a/32d9eb24cc40f5cc-L30626_03_HERBOLEX (1)_SPECIMEN.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-e0e07a6b76bf,ADAMA-ES-67b0fd51b90a,HERBOLEX,SDS,"TEXTO_DO_LINK casou ""FDS""",https://www.adama.com/spain/es/media/2046/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-malas-hierbas/herbolex,HERBOLEX.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,110272,d9cacb92afe8bf556a6b5237e1b303641ee7ed8ae0a33c55843bf1558e715fc9,raw/ES/adama-website/ADAMA-ES-67b0fd51b90a/d9cacb92afe8bf55-HERBOLEX.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-818a45710aed,ADAMA-ES-c1fde3fb8eb2,HIGHCARD,ADAMA_COMMERCIAL_LABEL,"TEXTO_DO_LINK casou ""Etiqueta""",https://www.adama.com/spain/es/media/4846/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-malas-hierbas/highcard,L12734_01 HIGHCARD (5) SPECIMEN.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,738569,d3eafdb5474801f7837ce8a2b17a920f8dccf20fef0fca3739f7db4929b0948a,raw/ES/adama-website/ADAMA-ES-c1fde3fb8eb2/d3eafdb5474801f7-L12734_01 HIGHCARD (5) SPECIMEN.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-d25321676700,ADAMA-ES-c1fde3fb8eb2,HIGHCARD,SDS,"TEXTO_DO_LINK casou ""FDS""",https://www.adama.com/spain/es/media/4851/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-malas-hierbas/highcard,HIGHCARD.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,115648,5c76b131d67fba9d6fe2b0c93eaffe6121cc56938e9ffaf154e66e8fa8421c96,raw/ES/adama-website/ADAMA-ES-c1fde3fb8eb2/5c76b131d67fba9d-HIGHCARD.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-fc5c8af40830,ADAMA-ES-d60ff8dce868,KAMPAI,ADAMA_COMMERCIAL_LABEL,"TEXTO_DO_LINK casou ""Etiqueta""",https://www.adama.com/spain/es/media/3146/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-malas-hierbas/kampai,L12475_03_KAMPAI (10)_specimen.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,859950,7e53b23336c2dd2f8df293e4818532da7f11130271e978239481946b96119ca1,raw/ES/adama-website/ADAMA-ES-d60ff8dce868/7e53b23336c2dd2f-L12475_03_KAMPAI (10)_specimen.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-0db797829eca,ADAMA-ES-d60ff8dce868,KAMPAI,SDS,"TEXTO_DO_LINK casou ""FDS""",https://www.adama.com/spain/es/media/3151/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-malas-hierbas/kampai,KAMPAI.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,359155,fc7c20851a2c89895fae5fde32606c5353af41999235fcb08807f4f1a88544d1,raw/ES/adama-website/ADAMA-ES-d60ff8dce868/fc7c20851a2c8989-KAMPAI.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-e79bcdeb55cd,ADAMA-ES-d60ff8dce868,KAMPAI,BROCHURE,"TEXTO_DO_LINK casou ""Folleto""",https://www.adama.com/spain/es/media/4841/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-malas-hierbas/kampai,KAMPAI Folleto.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,757769,d82fc01fda55e4032dada5d2e2c56d021e7dda0daf2ee57bb045090abe73d08f,raw/ES/adama-website/ADAMA-ES-d60ff8dce868/d82fc01fda55e403-KAMPAI Folleto.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-2971f6580a16,ADAMA-ES-d60ff8dce868,KAMPAI,BROCHURE,"TEXTO_DO_LINK casou ""Folleto""",https://www.adama.com/spain/es/media/4891/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-malas-hierbas/kampai,15-04-26_Folleto Kampai Enero_paraweb.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,6153517,9a1b00f602cc3d1893a1b62bca1ad972587d4b9a42a80308297611842d978cfd,raw/ES/adama-website/ADAMA-ES-d60ff8dce868/9a1b00f602cc3d18-15-04-26_Folleto Kampai Enero_paraweb.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-585150c0cf4d,ADAMA-ES-2154b5b19b82,KENDO,ADAMA_COMMERCIAL_LABEL,"TEXTO_DO_LINK casou ""Etiqueta""",https://www.adama.com/spain/es/media/2546/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-plagas/kendo,L30084_05_KENDO (5)_SPECIMEN.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,646589,71663e66f10b787b5a62e0521ee6ad485c3b7f71c96670b210dea41ab242bb2a,raw/ES/adama-website/ADAMA-ES-2154b5b19b82/71663e66f10b787b-L30084_05_KENDO (5)_SPECIMEN.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-bc1867153771,ADAMA-ES-2154b5b19b82,KENDO,SDS,"TEXTO_DO_LINK casou ""FDS""",https://www.adama.com/spain/es/media/2066/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-plagas/kendo,KENDO.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,311066,6b1bfa277957b7f32f448e919a7291017be6e0043e445e0c42c94af46d95fe2c,raw/ES/adama-website/ADAMA-ES-2154b5b19b82/6b1bfa277957b7f3-KENDO.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-435b08c1f020,ADAMA-ES-384378effb57,KLARTAN EW,ADAMA_COMMERCIAL_LABEL,"TEXTO_DO_LINK casou ""Etiqueta""",https://www.adama.com/spain/es/media/1891/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-plagas/klartan-ew,L30067I_6_KLARTAN_SPECIMEN.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,810626,f911cdb5f65c73706ec9dabede459389448826c25c80edbdf8f1103dba9f89ff,raw/ES/adama-website/ADAMA-ES-384378effb57/f911cdb5f65c7370-L30067I_6_KLARTAN_SPECIMEN.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-34dab8cd32e9,ADAMA-ES-384378effb57,KLARTAN EW,SDS,"TEXTO_DO_LINK casou ""FDS""",https://www.adama.com/spain/es/media/2076/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-plagas/klartan-ew,KLARTAN EW.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,109713,24734f2434f5d96dce2599193c521e907d179e9d2eeafd8ab4b2829a8822b772,raw/ES/adama-website/ADAMA-ES-384378effb57/24734f2434f5d96d-KLARTAN EW.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-fd384cff7878,ADAMA-ES-384378effb57,KLARTAN EW,BROCHURE,"TEXTO_DO_LINK casou ""Folleto""",https://www.adama.com/spain/es/media/4126/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-plagas/klartan-ew,Folleto KLARTAN CITRICOS K.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,509660,8c66b403c7de5580d8a8fb7fd2779f88a6a551386f15cbe68452c948f0ef569e,raw/ES/adama-website/ADAMA-ES-384378effb57/8c66b403c7de5580-Folleto KLARTAN CITRICOS K.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-57473935b3dd,ADAMA-ES-384378effb57,KLARTAN EW,BROCHURE,"TEXTO_DO_LINK casou ""Folleto""",https://www.adama.com/spain/es/media/4116/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-plagas/klartan-ew,Folleto KLARTAN EW Algodón.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,1054591,eb12e7792124c93bcb14dd141f6e65956a01c5d7c9055b1cb5447491169a6abb,raw/ES/adama-website/ADAMA-ES-384378effb57/eb12e7792124c93b-Folleto KLARTAN EW Algodón.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-1bb855c8593a,ADAMA-ES-365bc5802f8b,KONA,ADAMA_COMMERCIAL_LABEL,"TEXTO_DO_LINK casou ""Etiqueta""",https://www.adama.com/spain/es/media/2516/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-enfermedades/kona,L30083_05_KONA (5) SPECIMEN.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,512531,4559e95d91dee4c9f4f4995a58839c1ebf3f6a1c855b1288fb7a9bdab3d6c717,raw/ES/adama-website/ADAMA-ES-365bc5802f8b/4559e95d91dee4c9-L30083_05_KONA (5) SPECIMEN.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-5160742c4059,ADAMA-ES-365bc5802f8b,KONA,SDS,"TEXTO_DO_LINK casou ""FDS""",https://www.adama.com/spain/es/media/2081/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-enfermedades/kona,KONA.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,282369,49fd5143803eab7952770c4cd5a436b8b484390634ddd6b8e30ea7167c804378,raw/ES/adama-website/ADAMA-ES-365bc5802f8b/49fd5143803eab79-KONA.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-9cd711e65b67,ADAMA-ES-938d7bbfae93,LAMDEX EXTRA,ADAMA_COMMERCIAL_LABEL,"TEXTO_DO_LINK casou ""Etiqueta""",https://www.adama.com/spain/es/media/381/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-plagas/lamdex-extra,L30156IPWR_02-LamdexExtra(1kg)W.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,1125509,702fe35b4aff136a8d4fd338885a8945a41fa635461ee6d331c87d7baf7557e9,raw/ES/adama-website/ADAMA-ES-938d7bbfae93/702fe35b4aff136a-L30156IPWR_02-LamdexExtra(1kg)W.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-06b3f630acce,ADAMA-ES-938d7bbfae93,LAMDEX EXTRA,SDS,"TEXTO_DO_LINK casou ""FDS""",https://www.adama.com/spain/es/media/2086/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-plagas/lamdex-extra,LAMDEX EXTRA.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,102035,de8f3fd1d8f9d167c75df43adcc92cdaa3ce53496835701282c0705d62a345f1,raw/ES/adama-website/ADAMA-ES-938d7bbfae93/de8f3fd1d8f9d167-LAMDEX EXTRA.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-96977b81ebf6,ADAMA-ES-938d7bbfae93,LAMDEX EXTRA,REGISTRATION_SHEET,"URL casou ""registro""",https://www.mapa.gob.es/agricultura/pags/fitos/registro/productos/pdf/17091.pdf,https://www.adama.com/spain/es/nuestras-soluciones/control-de-plagas/lamdex-extra,17091.pdf,NÃO SEI,404,FAILED,NOT_COLLECTED,NOT_COLLECTED,NOT_COLLECTED,NAO_ENVIADO,2026-08-30T03:19:24Z,EXTENSAO_NA_URL
DOC-ES-b143645b8751,ADAMA-ES-7b1b18df6e46,LEBRON,ADAMA_COMMERCIAL_LABEL,"TEXTO_DO_LINK casou ""Etiqueta""",https://www.adama.com/spain/es/media/2526/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-plagas/lebron,ES-L359IPFR-IPBR_07-Lebron(Etiquetas para Saco10)W.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,1157133,b96f85dac59d0aed8e5bdc176727aceb2ce623140f86201341359079058f9520,raw/ES/adama-website/ADAMA-ES-7b1b18df6e46/b96f85dac59d0aed-ES-L359IPFR-IPBR_07-Lebron(Etiquetas para Saco10)W.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-ce31d612c5ab,ADAMA-ES-7b1b18df6e46,LEBRON,SDS,"TEXTO_DO_LINK casou ""FDS""",https://www.adama.com/spain/es/media/2531/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-plagas/lebron,LEBRON.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,121988,b71f21402fd0a1ae04ed1c5e35a777c8f19bcfc60654b77dcb8b58e11f2b6b7f,raw/ES/adama-website/ADAMA-ES-7b1b18df6e46/b71f21402fd0a1ae-LEBRON.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-829564ea8915,ADAMA-ES-7b1b18df6e46,LEBRON,BROCHURE,"TEXTO_DO_LINK casou ""Triptico""",https://www.adama.com/spain/es/media/3156/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-plagas/lebron,Triptico Lebron.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,9718512,f8a1c6fc783de24df38732f1cc5c3218e2c7509ec355ddf60ec7ba6d118873eb,raw/ES/adama-website/ADAMA-ES-7b1b18df6e46/f8a1c6fc783de24d-Triptico Lebron.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-19e4e4a7144e,ADAMA-ES-7b1b18df6e46,LEBRON,OTHER_TECHNICAL_DOCUMENT,nenhum padrao de tipo casou — nao classificado por chute,https://www.adama.com/spain/es/media/3161/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-plagas/lebron,LEBRON eficacia en Diabrotica Virgifera.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,6113759,4f203b6cbf67bb067a04e4c2bc92db739a549070661fbebcce955f0e9f2b0a62,raw/ES/adama-website/ADAMA-ES-7b1b18df6e46/4f203b6cbf67bb06-LEBRON eficacia en Diabrotica Virgifera.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-66db9b07936a,ADAMA-ES-e81577a18dbc,LEGACY PLUS,ADAMA_COMMERCIAL_LABEL,"TEXTO_DO_LINK casou ""Etiqueta""",https://www.adama.com/spain/es/media/1811/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-malas-hierbas/legacy-plus,L030026 _04_LEGACY PLUS 5L_COMPLETA SPECIMEN.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,424287,536d458c01f5f36ca02273519434e64f0920d4fe69b39e5756f5286a38357fd0,raw/ES/adama-website/ADAMA-ES-e81577a18dbc/536d458c01f5f36c-L030026 _04_LEGACY PLUS 5L_COMPLETA SPECIMEN.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-4ded9942d5f0,ADAMA-ES-e81577a18dbc,LEGACY PLUS,SDS,"TEXTO_DO_LINK casou ""FDS""",https://www.adama.com/spain/es/media/2096/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-malas-hierbas/legacy-plus,LEGACY PLUS.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,127723,82ca4248530d9325ee9728ad65216bd43e3374c775b04e2cfe686950eb602fd0,raw/ES/adama-website/ADAMA-ES-e81577a18dbc/82ca4248530d9325-LEGACY PLUS.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-83386bfb5fc7,ADAMA-ES-eae4dd3e5d43,MAVITA 250 EC,ADAMA_COMMERCIAL_LABEL,"TEXTO_DO_LINK casou ""Etiqueta""",https://www.adama.com/spain/es/media/1881/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-enfermedades/mavita250,L30059_06_MAVITA 250_(5) SPECIMEN.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,621266,5625a75be91eb817aa46434ad2308fd24ba0b1c8c855ca1417cfd5797343d9a1,raw/ES/adama-website/ADAMA-ES-eae4dd3e5d43/5625a75be91eb817-L30059_06_MAVITA 250_(5) SPECIMEN.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-c21f1a8286fa,ADAMA-ES-eae4dd3e5d43,MAVITA 250 EC,SDS,"TEXTO_DO_LINK casou ""FDS""",https://www.adama.com/spain/es/media/2106/download?attachment,https://www.adama.com/spain/es/nuestras-soluciones/control-de-enfermedades/mavita250,MAVITA 250 EC.pdf,NÃO SEI,200,DOWNLOADED,application/pdf,338250,735021325fa9a2adcf49f178d7ee1f94d2f3b7a8ecc29e89f521d3b618f92a2a,raw/ES/adama-website/ADAMA-ES-eae4dd3e5d43/735021325fa9a2ad-MAVITA 250 EC.pdf,2026-08-30T03:19:24Z,EXTENSAO_NO_TITLE
DOC-ES-99e0ce38353c,ADAMA-ES-eae4dd3e5d43,MAVITA 250 EC,REGISTRATION_SHEET,"URL casou ""registro""",http://www.mapama.gob.es/agricultura/pags/fitos/registro/productos/pdf/18767.pdf,https://www.adama.com/spain/es/nuestras-soluciones/control-de-enfermedades/mavita250,18767.pdf,NÃO SEI,000,FAILED,NOT_COLLECTED,NOT_COLLECTED,NOT_COLLECTED,NAO_ENVIADO,2026-08-30T03:19:24Z,EXTENSAO_NA_URL
