Prodotti fitosanitari venduti nell'anno 2014 (fonte dati: Autorità regionale competente, dichiarazioni di vendita p.f. 2014, art. 16 D.Lgs. 150/2012);;;;;;;Sostanze attive vendute nell'anno 2014 (fonte dati: Autorità regionale competente, dichiarazioni di vendita p.f. 2014, art. 16 D.Lgs. 150/2012);;;;;
(le elaborazioni eseguite si riferiscono alle informazioni contenute nella Banca Dati prodotti fitosanitari del Ministero della Salute  al 01/01/2015);;;;;;;(le elaborazioni eseguite si riferiscono alle informazioni contenute nella Banca Dati prodotti fitosanitari del Ministero della Salute  al 01/01/2015);;;;;
Provincia ULSS;Azienda ULSS;N. Reg. ;Nome Prodotto venduto;Quantità (Kg o litri);;;Azienda ULSS;Provincia ULSS;Sostanza attiva venduta;Quantità (Kg);;
RO;18;12748;GRIFON PIU';20;;;18;RO;PENDIMETHALIN;2.103,04;;
RO;18;12754;KUPRUM TOP 30 WG;10,6;;;18;RO;PENOXSULAM;0,84;;
RO;18;12756;DICOTEX;1,8;;;18;RO;PENTHIOPYRAD;16,52;;
RO;18;12759;OSSICLOR 35 WG;902;;;18;RO;PETHOXAMID;683,1;;
RO;18;12770;ALAR 85 GOLD;38;;;18;RO;PHENMEDIPHAM;506,88;;
RO;18;12779;RAMEDIT COMBI WG;862;;;18;RO;PHOSMET;71,44;;
RO;18;12785;CHECKMATE CM-XL;1,02;;;18;RO;PICLORAM;0,16;;
RO;18;12788;ADIGOR;1,5;;;18;RO;PICOXYSTROBIN;206,55;;
RO;18;12806;FEDOR;487;;;18;RO;PINOLENE;241,92;;
RO;18;12813;AMISTAR XTRA;2186;;;18;RO;PINOXADEN;131,67;;
RO;18;12824;MERLIN EXPERT;20;;;18;RO;PIPERONYL BUTOXIDE (PIPERONIL BUTOSSIDO);1,89;;
RO;18;12827;PREMIER ZR/ELECTIS R;23;;;18;RO;PIRIMICARB;52,85;;
RO;18;12828;SITOFEX;26;;;18;RO;PIRIMIPHOS METHYL;0,89;;
RO;18;12832;OPERA;4154;;;18;RO;POLISILOSSANO;48,44;;
RO;18;12833;ISOMATE C/OFM;2,41;;;18;RO;POTASSIUM HYDROGEN CARBONATE (IDROGENOCARBONATO DI POTASSIO);225,25;;
RO;18;12837;ARIUS SYSTEM PLUS;119;;;18;RO;PROCHLORAZ;2.684,46;;
RO;18;12841;SUCCESSOR T;160;;;18;RO;PROHEXADIONE CALCIUM;22,4;;
RO;18;12843;CHECKMATE CM-F;84,99;;;18;RO;PROPAMOCARB;709,7;;
RO;18;12844;CHECKMATE OFM-F;4,68;;;18;RO;PROPAMOCARB HYDROCHLORIDE;26,7;;
RO;18;12847;EAGLE;10;;;18;RO;PROPAQUIZAFOP;1.394,67;;
RO;18;12849;BENPROP PRO/GEMINI;909;;;18;RO;PROPICONAZOLE;276,42;;
RO;18;12857;PROREX;298;;;18;RO;PROPINEB;227,5;;
RO;18;12858;PRODIGY;206;;;18;RO;PROPOXYCARBAZONE;13,92;;
RO;18;12859;BORNEO;20,62;;;18;RO;PROPYZAMIDE;1.290,92;;
RO;18;12862;CANTUS;618;;;18;RO;PROSULFURON;7,98;;
RO;18;12863;FLORAMITE 240 SC;1;;;18;RO;PROTHIOCONAZOLE;652,55;;
RO;18;12865;DANTOP 50 WG;0,4;;;18;RO;PSEUDOMONAS CHLORORAPHIS;1,8;;
RO;18;12866;COLLIS;95;;;18;RO;PYMETROZINE;5,3;;
RO;18;12868;BELLIS;670;;;18;RO;PYRACLOSTROBIN;1.389,92;;
RO;18;12869;SIGNUM;1324;;;18;RO;PYRAFLUFEN ETHYL;1,7;;
RO;18;12878;RIDOMIL GOLD COMBI PEPITE;683;;;18;RO;PYRETHRIN I;26,44;;
RO;18;12880;ATLANTIS WG;29;;;18;RO;PYRETHRINS;0,73;;
RO;18;12881;HUSSAR MAXX;330;;;18;RO;PYRIDABEN;1,36;;
RO;18;12883;PROSPER 300 CS;77;;;18;RO;PYRIDATE;21,06;;
RO;18;12886;KARATHANE STAR;368;;;18;RO;PYRIMETHANIL;131,22;;
RO;18;12888;LEPINOX PLUS;86;;;18;RO;PYRIPROXYFEN;85,21;;
RO;18;12903;DOLESE WG;12;;;18;RO;PYROXSULAM;109,95;;
RO;18;12904;BRAITEX;50;;;18;RO;QUINOXYFEN;14,72;;
RO;18;12916;CYMONE 25 WP;207;;;18;RO;QUIZALOFOP-P (QUIZALOFOP ETILE D-ISOMERO);98,49;;
RO;18;12920;AGORA;3;;;18;RO;QUIZALOFOP-P-ETILE;197,21;;
RO;18;12924;JUPITER WG;650;;;18;RO;RAPE SEED OIL (OLIO DI COLZA);2.551,46;;
RO;18;12933;MOXYL 20 WP;12;;;18;RO;RIMSULFURON;16,91;;
RO;18;12940;KARATE ZEON 1.5;3455;;;18;RO;SALE SODICO DI ALCHILETERE SOLFATO;153,26;;
RO;18;12953;ARAMO 50;2922;;;18;RO;S-METOLACHLOR;10.519,97;;
RO;18;12960;STARPROP;72;;;18;RO;SODIUM DIOCTYL SULFOSUCCINATE (AUTORIZZATO SOLO COME COADIUVANTE);10,54;;
RO;18;12972;GLYFOS DAKAR;4310;;;18;RO;SORBITAN MONO OLEATO ETOSSILATO;25,92;;
RO;18;12973;GLYFOS RAPID;1801;;;18;RO;SORBITAN MONOLEATO;961,56;;
RO;18;12992;BAGNANTE PLUS;197;;;18;RO;SOYA OIL (OLIO DI SOIA);27,4;;
RO;18;13001;MAICOL 240;108;;;18;RO;SPINOSAD;162,96;;
RO;18;13005;PROMAG;0,15;;;18;RO;SPIRODICLOFEN;6,13;;
RO;18;13010;RIFOS DUO;1;;;18;RO;SPIROMESIFEN;1,37;;
RO;18;13020;MICRORAM 35 WG;34;;;18;RO;SPIROTETRAMAT;99,22;;
RO;18;13025;MYSTIC 250 EW;75;;;18;RO;SPIROXAMINE;23,87;;
RO;18;13026;SUSCON;0,2;;;18;RO;SULCOTRIONE;376,09;;
RO;18;13045;CALYPSO PROTECTOR AL;3,5;;;18;RO;SULPHUR (ZOLFO);33.323,55;;
RO;18;13049;SULCOGAN;66;;;18;RO;TEBUCONAZOLE;3.947,36;;
RO;18;13055;MACHO;35;;;18;RO;TEBUFENOZIDE;1,38;;
RO;18;13061;BIOBIT DF;9;;;18;RO;TEBUFENPYRAD;0,2;;
RO;18;13062;DIPEL DF;10;;;18;RO;TEFLUTHRIN;161,45;;
RO;18;13063;REGULEX 10 SG;2,89;;;18;RO;TEMBOTRIONE;184,69;;
RO;18;13064;VITENE ULTRA SC;60;;;18;RO;TENSIOATTIVI NON IONICI;0,43;;
RO;18;13065;DOMARK 125;188,25;;;18;RO;TEPRALOXYDIM;154,87;;
RO;18;13068;NEORAM WG;6240;;;18;RO;TERBUTHYLAZINE;7.646,97;;
RO;18;13071;SIAFEN;12;;;18;RO;TETRACONAZOLE;86,93;;
RO;18;13072;MANNIX;0,5;;;18;RO;TETRADECAN-1-OL;0;;
RO;18;13084;TELDOR PLUS;101,2;;;18;RO;THIACLOPRID;130,9;;
RO;18;13093;STOMP AQUA;3313;;;18;RO;THIAMETHOXAM;75,41;;
RO;18;13095;DIRA-MAX LG;7;;;18;RO;THIENCARBAZONE-METHYL;152,37;;
RO;18;13098;ROUNDUP POWER 2.0;1789;;;18;RO;THIFENSULFURON-METHYL;265,93;;
RO;18;13104;ALGOR PLATIN;125;;;18;RO;THIOPHANATE-METHYL;2.877,55;;
RO;18;13106;IKANOS;173;;;18;RO;THIRAM;18.889,08;;
RO;18;13111;THIOCUR FORTE;361;;;18;RO;TOLCLOFOS-METHYL;432,16;;
RO;18;13120;MYSTIC 430 SC;113;;;18;RO;TRI-ALLATE;19,35;;
RO;18;13126;CABRIO DUO;1280;;;18;RO;TRIASULFURON;53,25;;
RO;18;13128;GOLTIX 50 WG;2567;;;18;RO;TRIBASIC COPPER SULPHATE (RAME SOLFATO TRIBASICO);1.293,34;;
RO;18;13129;BREAK-THRU S240;366,75;;;18;RO;TRIBENURON-METILE;149,43;;
RO;18;13133;NIBER 35 WG;12;;;18;RO;TRICHODERMA ASPERELLUM;1,32;;
RO;18;13143;MEZENE WG;7084;;;18;RO;TRICHODERMA GAMSII;0,9;;
RO;18;13149;POLTIGLIA MANICA 20 WG;69;;;18;RO;TRICLOPYR;13,52;;
RO;18;13150;CURAME 35 WG;172;;;18;RO;TRIFLOXYSTROBIN;290,84;;
RO;18;13152;OPTIX R DISPERSS;5;;;18;RO;TRIFLUMURON;21,81;;
RO;18;13153;BANVEL S;714;;;18;RO;TRIFLUSULFURON-METHYL;56,88;;
RO;18;13158;REMEDIER;45;;;18;RO;TRINEXAPAC ETHYL;66,81;;
RO;18;13160;FORUM TOP;3;;;18;RO;TRISILOSSANO ETOSSILATO PROPOSSILATO;275,06;;
RO;18;13166;SPINNER WG;402,5;;;18;RO;TRITICONAZOLE;2,85;;
RO;18;13167;POMARSOL 80 WG;20604;;;18;RO;TRITOSULFURON;46,9;;
RO;18;13168;LAUDIS;4295;;;18;RO;VALIPHENAL (IR5885);4,92;;
RO;18;13172;CREW 40 OD;307;;;18;RO;ZETA CYPERMETHRIN;96,64;;
RO;18;13185;SIATTOL;16;;;18;RO;ZIRAM;8.785,60;;
RO;18;13186;TITUS MAIS EXTRA;34,96;;;18;RO;ZOXAMIDE;43,09;;
RO;18;13205;ZOLFO MANICA SCORREVOLE DOPPIO RAFFINATO;750;;;19;RO;1,3-DICHLOROPROPENE;43.019,50;;
RO;18;13212;CONFIDOR 200 O-TEQ;40,85;;;19;RO;2,4-D;154,82;;
RO;18;13213;R6 ERRESEI ALBIS;723;;;19;RO;3,6 dioxaeicosilsolfato;37,89;;
RO;18;13227;FUNGURAN-OH 250 SC;11;;;19;RO;3,6 dioxaottodecilsolfato di sodio;75,36;;
RO;18;13236;BULLET;1538;;;19;RO;6-BENZYLADENINE;0,07;;
RO;18;13242;NICOGAN V.O.;218;;;19;RO;ABAMECTIN;4,42;;
RO;18;13244;ZOLFO VENTILATO STELLA;1260;;;19;RO;ACETAMIPRID;15,6;;
RO;18;13249;ZOLFO VENTILATO STELLA RAMATO S;100;;;19;RO;ACLONIFEN;99,2;;
RO;18;13252;PLAYER 250 SC;108;;;19;RO;ACRINATHRIN;1,07;;
RO;18;13253;PLAYER SC;48;;;19;RO;ALCOOL GRASSO ETOSSILATO;23,56;;
RO;18;13267;IMPERO;42;;;19;RO;ALCOOL ISOTRIDECILICO;3;;
RO;18;13283;GARAK;43;;;19;RO;ALCOOL LAURILICO ETOSSILATO;0,02;;
RO;18;13285;SEVERAL;13;;;19;RO;ALCOOL LAURILICO POLIETOSSILATO;54,54;;
RO;18;13296;POKER 7,5;107;;;19;RO;ALPHA-CYPERMETHRIN (ALPHAMETHRIN);39,15;;
RO;18;13299;MAGIO';15;;;19;RO;AMETOCTRADIN;3,15;;
RO;18;13307;BERLINA;110;;;19;RO;AMINOPYRALID;0,28;;
RO;18;13308;DICARZOL 10 SP;20;;;19;RO;AMITROLE;22,22;;
RO;18;13309;DRAKE 26;86;;;19;RO;AZADIRACHTIN A (AZADIRACTINA A);1,37;;
RO;18;13311;DOMARK COMBI WG;2;;;19;RO;AZOXYSTROBIN;969,08;;
RO;18;13313;CASPER;144;;;19;RO;BACILLUS FIRMUS I-1582;33;;
RO;18;13314;CABRIO EC;3;;;19;RO;BACILLUS SUBTILIS (CEPPO QST 713);0,05;;
RO;18;13323;SULFY 80 WDG;20;;;19;RO;BACILLUS THURINGIENSIS SOTTOSPECIE KURSTAKI CEPPO ABTS 351;0,12;;
RO;18;13324;CUPRIZOL S;1,75;;;19;RO;BACILLUS THURINGIENSIS SOTTOSPECIE TENEBRIONIS CEPPO NB 176;0,06;;
RO;18;13327;GRANSTAR ULTRA SX;191,95;;;19;RO;BEAUVERIA BASSIANA;0,01;;
RO;18;13329;OMNEX 10 EC;132;;;19;RO;BENFLURALIN;214,66;;
RO;18;13352;DIREX 7,5 GR;187;;;19;RO;BENSULFURON METHYL;0,78;;
RO;18;13354;DIFFERENCE;577,75;;;19;RO;BENTAZONE;2.484,05;;
RO;18;13355;TRONE;74;;;19;RO;BETA-CIFLUTRIN;18,2;;
RO;18;13361;DECIS ENERGY O-TEQ;141,09;;;19;RO;BIXAFEN;52,35;;
RO;18;13367;DIVO;75,75;;;19;RO;BORDEAUX MIXTURE (RAME POLTIGLIA BORDOLESE);168,52;;
RO;18;13370;WARRANT 200 SL;100;;;19;RO;BOSCALID;165,84;;
RO;18;13375;NUPRID 200 SC;47;;;19;RO;BROMADIOLONE;0;;
RO;18;13377;COLUMBUS;6;;;19;RO;BUPIRIMATE;41,69;;
RO;18;13378;ORTIVA TOP;37;;;19;RO;BUPROFEZIN;1;;
RO;18;13382;PERGADO SC;219,5;;;19;RO;CAPTANO;43,2;;
RO;18;13385;PROLINE;26;;;19;RO;CARFENTRAZONE-ETHYL;8,84;;
RO;18;13386;PROSARO;3605;;;19;RO;CHLORANTRANILIPROLE;240,05;;
RO;18;13387;FLORAMIX;155,29;;;19;RO;CHLORIDAZON;322,27;;
RO;18;13389;AFFIRM;8101;;;19;RO;CHLORMEQUAT (CHLORIDE);16,48;;
RO;18;13402;LUMA-KL;832;;;19;RO;CHLOROTHALONIL;1.314,33;;
RO;18;13409;SILFUR WG;1967;;;19;RO;CHLORPROPHAM;3,28;;
RO;18;13410;FRUTTENE 76 WG;1315;;;19;RO;CHLORPYRIFOS;3.344,45;;
RO;18;13414;ARES 5 SC;880;;;19;RO;CHLORPYRIFOS-METHYL;56,6;;
RO;18;13447;HELMSTAR 75 WG;0,66;;;19;RO;CHLORTOLURON;564,04;;
RO;18;13451;SPARVIERO;36,75;;;19;RO;CIFLUTRIN;1,29;;
RO;18;13455;ANTIGRAM GOLD;117;;;19;RO;CLODINAFOP PROPARGYL;388,22;;
RO;18;13466;SPOTLIGHT PLUS;397;;;19;RO;CLOMAZONE;30,24;;
RO;18;13468;CLINER;1;;;19;RO;CLOPYRALID;47,86;;
RO;18;13486;JUDO;45;;;19;RO;CLOQUINTOCET MEXYL;139,5;;
RO;18;13489;CYMBAL;72;;;19;RO;CONIOTHYRIUM MINITANS;3,18;;
RO;18;13492;V.I.P. WDG;45;;;19;RO;COPOLIMER 21;7,12;;
RO;18;13493;COBOX 35 WP/OSSICLOR 35 PB;150;;;19;RO;COPPER HYDROXIDE (RAME IDROSSIDO);542,83;;
RO;18;13495;RYU-RUN WG;1401;;;19;RO;COPPER OXYCHLORIDE (RAME OSSICLORURO);2.908,65;;
RO;18;13505;CLICK DUO;47;;;19;RO;COPPER SULFATE (RAME SOLFATO);1.505,34;;
RO;18;13549;TIPTOR XCELL;465;;;19;RO;CYAZOFAMID;3,99;;
RO;18;13551;GIOVE;2;;;19;RO;CYCLOXYDIM;538,21;;
RO;18;13552;ZOLVIS 80 SECTOR;2;;;19;RO;CYDIA POMONELLA GRANULOSIS VIRUS;0;;
RO;18;13555;SHUT TWIN;187;;;19;RO;CYFLUFENAMID;0,95;;
RO;18;13560;FORZA;129;;;19;RO;CYHALOFOP BUTYL;207,09;;
RO;18;13576;RAMEPLANT WG;36;;;19;RO;CYMOXANIL;300,97;;
RO;18;13577;CARPOSAN 40 CE;89;;;19;RO;CYPERMETHRIN;438,3;;
RO;18;13578;RAME CAFFARO BLU WG NEW;275;;;19;RO;CYPROCONAZOLE;141,02;;
RO;18;13579;COPPER 12;4,5;;;19;RO;CYPRODINIL;9,98;;
RO;18;13581;TIOGEL 80 WDG;318;;;19;RO;CYPROSULFAMIDE;109,7;;
RO;18;13585;SOLOFOL;220;;;19;RO;CYROMAZINE (CIROMAZINA);0,38;;
RO;18;13586;VERDERAME 20 WG;31;;;19;RO;DAMINOZIDE;13,6;;
RO;18;13592;VOLARE;190;;;19;RO;DAZOMET;178,2;;
RO;18;13600;ZOLFO S.A.I.M. DOPPIO VENTILATO SCORREVOLE 95% MARCA FLORISTELLA;25;;;19;RO;DB-2,4;162,06;;
RO;18;13610;CLINIC SPECTRUM;36;;;19;RO;DELTAMETHRIN;39,66;;
RO;18;13612;BABEL 400;8;;;19;RO;DENATHONIUM BENZOATE (DENATONIO BENZOATO);0,14;;
RO;18;13635;POLTIGLIA 20 PB MANICA;1759;;;19;RO;DESMEDIPHAM;58,05;;
RO;18;13637;PERGADO F;32;;;19;RO;DICAMBA;922,92;;
RO;18;13639;ACRAMITE 480 SC;3;;;19;RO;DICAMBA SALE DIMETILAMMINICO;6,57;;
RO;18;13640;IMPRINT;366,8;;;19;RO;DICAMBA SALE SODICO;482,22;;
RO;18;13646;SENTRY;11;;;19;RO;DIFENOCONAZOLE;189,61;;
RO;18;13648;SIARAM 20 WG;925;;;19;RO;DIFLUBENZURON;251,03;;
RO;18;13682;FOLICUR GIARDINO;0,5;;;19;RO;DIFLUFENICAN;2,94;;
RO;18;13687;BURT;10;;;19;RO;DIMETHENAMID-P;157,5;;
RO;18;13689;FLINT MAX;3;;;19;RO;DIMETHOATE;436,14;;
RO;18;13691;TRIDAN COMBI T;106;;;19;RO;DIMETHOMORPH;298,21;;
RO;18;13693;BACILLUS CHEMIA;3;;;19;RO;DIQUAT;268,26;;
RO;18;13698;VIVANDO;74,5;;;19;RO;DITHIANON;172,9;;
RO;18;13701;RUBIN SX;265;;;19;RO;DODINE;82,41;;
RO;18;13702;GEOTOX 7,5 C;12205;;;19;RO;EMAMECTIN BENZOATE;6,52;;
RO;18;13707;IMPACT SUPREME;2173;;;19;RO;EPOXICONAZOLE;77,22;;
RO;18;13709;U 46 PRATI;47;;;19;RO;EPTAMETILTRISILOSSANO, POLIALCHILENE OSSIDO MODIFICATO;7,98;;
RO;18;13711;QUIZA 5 EC;1049;;;19;RO;ETHEPHON;9,11;;
RO;18;13716;CAPTAN ARVESTA 80 WG;30;;;19;RO;ETHOFUMESATE;292,54;;
RO;18;13721;AFIDINA QUICK;117,1;;;19;RO;ETHOPROPHOS;48;;
RO;18;13722;CAL-EX 1.9 EC;379;;;19;RO;ETOFENPROX;4,65;;
RO;18;13730;KANTOR;45;;;19;RO;ETOXAZOLE;0,01;;
RO;18;13736;TRACE;196,5;;;19;RO;FENAMIDONE;5,01;;
RO;18;13741;SELECTA DISPERSS;8;;;19;RO;FENBUCONAZOLE;0,1;;
RO;18;13742;PERGADO MZ;54;;;19;RO;FENHEXAMID;1,71;;
RO;18;13743;KUKAR 22;13;;;19;RO;FENOXAPROP-P-ETHYL;2,89;;
RO;18;13753;GAL-GONE;29;;;19;RO;FENPROPIDIN;157,7;;
RO;18;13758;OPTIX WG;216;;;19;RO;FERRIC PHOSPHATE (FOSFATO FERRICO);14,27;;
RO;18;13771;NIMROD 250 EW;756;;;19;RO;FLAZASULFURON;0,88;;
RO;18;13775;VITASAN 80 WP;750;;;19;RO;FLONICAMID;3,75;;
RO;18;13784;STINGS MZ;10;;;19;RO;FLORASULAM;12,49;;
RO;18;13786;QUANTUM R;327;;;19;RO;FLUAZIFOP-P-BUTYL;4,42;;
RO;18;13787;STINGS R;10;;;19;RO;FLUAZINAM;49,81;;
RO;18;13792;STABILAN;6;;;19;RO;FLUDIOXONIL;7,4;;
RO;18;13793;RUNNER M;152;;;19;RO;FLUFENACET;147,42;;
RO;18;13794;SPADA WDG;26,25;;;19;RO;FLUOPICOLIDE;49,06;;
RO;18;13796;CELL;178;;;19;RO;FLUOPYRAM;2,83;;
RO;18;13797;ELIOS WG;7;;;19;RO;FLUROXYPYR;277,01;;
RO;18;13812;NOTO 40 OD;1279;;;19;RO;FLUTRIAFOL;14,07;;
RO;18;13815;TUTOR 18-15;99;;;19;RO;FLUVALINATE;82,46;;
RO;18;13817;ALIAL WG;202;;;19;RO;FORAMSULFURON;23,48;;
RO;18;13818;ALIAL TRIPLE WP;450;;;19;RO;FORMETANATE;2;;
RO;18;13820;BAYTEROID 25 EC;79;;;19;RO;FOSETYL-ALUMINIUM;1.754,29;;
RO;18;13823;ALVERDE;448,57;;;19;RO;GIBBERELLIC ACID (ACIDO GIBBERELLICO A3);0,29;;
RO;18;13824;DARCOS;178;;;19;RO;GIBBERELLINS (A4+A7);0,07;;
RO;18;13838;XEDAVIR;15;;;19;RO;GLUFOSINATE-AMMONIUM;19,8;;
RO;18;13843;ZELIG 480 EC;1475;;;19;RO;GLYPHOSATE (GLIFOSATE);28.354,73;;
RO;18;13846;BOLINA;30;;;19;RO;HEXYTHIAZOX;1,02;;
RO;18;13852;DIQUA;580;;;19;RO;IMAZAMOX;308,08;;
RO;18;13857;CRODIX GEO/MINUET GEO;7043,5;;;19;RO;IMIDACLOPRID;87,71;;
RO;18;13859;MADEX 100;13,6;;;19;RO;INDOXACARB;37,67;;
RO;18;13872;NANDO 500 SC;13;;;19;RO;IODOSULFURON METHYL SODIUM;3,8;;
RO;18;13877;KITT PRONTO;16,5;;;19;RO;IOXYNIL;9,2;;
RO;18;13883;REBEX;6;;;19;RO;IOXYNIL OCTANOATE;9,76;;
RO;18;13885;MICROCOPP NEUTRO FL;1304;;;19;RO;IPRODIONE;124,3;;
RO;18;13892;RAMEZIN COMBI WG NC;117;;;19;RO;IPROVALICARB;29,08;;
RO;18;13894;EUCRIT R;6;;;19;RO;ISOXABEN;0,91;;
RO;18;13900;PRORAM HI TECH;57;;;19;RO;ISOXADIFEN ETHYL;184,06;;
RO;18;13901;VERDERAME 20 PB;1;;;19;RO;ISOXAFLUTOLE;156,6;;
RO;18;13905;BANJO;437;;;19;RO;KRESOXIM METHYL;3,51;;
RO;18;13926;SPONSOR;16,5;;;19;RO;LAMBDA-CYHALOTHRIN;222,54;;
RO;18;13928;DYNAMEC EC;15;;;19;RO;LENACIL;139,85;;
RO;18;13955;MITIGREEN;884;;;19;RO;LINURON;606,11;;
RO;18;13981;CORAGEN;1881,3;;;19;RO;LUFENURON;0,13;;
RO;18;13998;PYRUS 400 SC;1;;;19;RO;MANCOZEB;1.640,93;;
RO;18;14005;CLORTOSIP 500 SC;6209;;;19;RO;MANDIPROPAMID;1,99;;
RO;18;14018;BASIC;3;;;19;RO;MCPA;857,91;;
RO;18;14021;BREK DUO;360;;;19;RO;MECOPROP;19,7;;
RO;18;14027;IMIDAN 23,5 WDG;11;;;19;RO;MECOPROP-P;508,11;;
RO;18;14029;MANTA DUO;4;;;19;RO;MEFENPYR DIETHYL;11,39;;
RO;18;14034;CURENOX TOP MICRO;227,2;;;19;RO;MEPTYLDINOCAP;19,99;;
RO;18;14036;FASTER WDG;1;;;19;RO;MESOSULFURON METHYL;3,8;;
RO;18;14042;SUPRAFOS EC;34;;;19;RO;MESOTRIONE;527,26;;
RO;18;14043;SUPRAFOS WG;185;;;19;RO;METAFLUMIZONE;0,88;;
RO;18;14052;PRODEO 80 WG;672;;;19;RO;METALAXYL;2,81;;
RO;18;14055;RAME IDROSSIDO FLOW AGRISYSTEM;10;;;19;RO;METALAXYL M;85,95;;
RO;18;14056;RODIBAIT;8;;;19;RO;METALDEHYDE (METALDEIDE);132,32;;
RO;18;14058;FEINZIN 70 DF;27,75;;;19;RO;METAM POTASSIUM (USI ESSENZIALI FINO AL 31.12.2014);8.862,00;;
RO;18;14062;ZOXIUM 240 SC;103;;;19;RO;METAM SODIUM (USI ESSENZIALI FINO AL 31.12.2014);19.107,04;;
RO;18;14074;TRINEX 250 EW;0,4;;;19;RO;METAMITRON;1.576,36;;
RO;18;14076;CYPRUS 25 DF;59,1;;;19;RO;METAZACHLOR;60,48;;
RO;18;14078;RAMCY 44 WG;67;;;19;RO;METCONAZOLE;68,2;;
RO;18;14080;MIZAR;15;;;19;RO;METHIOCARB;10,32;;
RO;18;14091;APHOX;126;;;19;RO;METHOMYL;1;;
RO;18;14092;AGRORAT B;35,05;;;19;RO;METIRAM;18,07;;
RO;18;14098;CRITTOX GD 75;430;;;19;RO;METRAFENONE;0,74;;
RO;18;14099;ASPOR WDG;690;;;19;RO;METRIBUZIN;182,57;;
RO;18;14100;KANEMITE;27;;;19;RO;METSULFURON METHYL;0,1;;
RO;18;14101;CARAMBA;2783;;;19;RO;MISCELA DI METIL OLEATO E METIL PALMITATO;1.309,88;;
RO;18;14102;BORDOFLOW NEW;54;;;19;RO;MYCLOBUTANIL;7,51;;
RO;18;14107;MICROBAGNABILE SC;20;;;19;RO;NAA;0,08;;
RO;18;14122;KATAR;7;;;19;RO;NAD;0,12;;
RO;18;14123;ZETARAM NEW TECH;246;;;19;RO;NICOSULFURON;420,44;;
RO;18;14127;MEVAXIL COBRE;1,5;;;19;RO;NONIL-FENIL-POLIOSSIETILENE ETANOLO;5;;
RO;18;14135;GRENADIER 75 DF;1,36;;;19;RO;OXADIAZON;681,95;;
RO;18;14136;OBERON;6;;;19;RO;OXAMYL;167;;
RO;18;14137;ALTACOR;48,7;;;19;RO;OXYFLUORFEN;6,6;;
RO;18;14154;PIRETRO ACTIGREEN;0,3;;;19;RO;PACLOBUTRAZOL;5,9;;
RO;18;14155;KOMPASS/GRIFON FL;20;;;19;RO;PARAFFIN OIL/(CAS 64742-46-7);1.261,19;;
RO;18;14156;CURZATE R WG;302;;;19;RO;PARAFFIN OIL/(CAS 8042-47-5);1.561,35;;
RO;18;14163;SARMOX 440 WG;102;;;19;RO;PARAFFIN OIL/(CAS 97862-82-3);974,65;;
RO;18;14164;TRIKA ZETA;4180;;;19;RO;PENCONAZOLE;6,23;;
RO;18;14165;NANDO MAXI;743;;;19;RO;PENDIMETHALIN;920,94;;
RO;18;14166;ZETOR;1817;;;19;RO;PENOXSULAM;25,79;;
RO;18;14168;SILWET VELONEX;78;;;19;RO;PETHOXAMID;13,9;;
RO;18;14178;TRI-BASE;559,45;;;19;RO;PHENMEDIPHAM;359,59;;
RO;18;14182;ARES 25 WG;2551,5;;;19;RO;PHOSMET;0,24;;
RO;18;14187;SILWET FASTEX;11,5;;;19;RO;PICOXYSTROBIN;321,75;;
RO;18;14193;SARMOX 45 DG;20;;;19;RO;PINOXADEN;24,12;;
RO;18;14195;KENDO WITH ZEON TECHNOLOGY;29;;;19;RO;PIPERONYL BUTOXIDE (PIPERONIL BUTOSSIDO);0,14;;
RO;18;14214;RAPSAN 500 SC;34;;;19;RO;PIRIMICARB;9,45;;
RO;18;14218;VEDO BLU;9;;;19;RO;PIRIMIPHOS METHYL;0,5;;
RO;18;14240;PYR PRONTO;2,25;;;19;RO;POLISILOSSANO;6,21;;
RO;18;14245;GOLEM;82,25;;;19;RO;PROCHLORAZ;2.912,96;;
RO;18;14248;CLOR QUICK;4,15;;;19;RO;PROFOXYDIM;25,17;;
RO;18;14257;UNDERLINE 0,2 G;2020;;;19;RO;PROHEXADIONE CALCIUM;0,5;;
RO;18;14290;KOHINOR 200 SL;1450,07;;;19;RO;PROPAMOCARB;710,12;;
RO;18;14294;EXECUTIVE;15,3;;;19;RO;PROPAMOCARB HYDROCHLORIDE;53,2;;
RO;18;14336;NEMATHORIN 150 EC;20;;;19;RO;PROPANIL;32,16;;
RO;18;14342;VOLCAN COMBI SC;1027;;;19;RO;PROPAQUIZAFOP;429,81;;
RO;18;14348;AGRON;220;;;19;RO;PROPICONAZOLE;523,15;;
RO;18;14373;GLINET;29;;;19;RO;PROPINEB;28;;
RO;18;14381;PYRINET;571;;;19;RO;PROPYZAMIDE;673,47;;
RO;18;14382;BROMYBLOC;30;;;19;RO;PROSULFURON;1,33;;
RO;18;14384;ETOPROSIP G;675;;;19;RO;PROTHIOCONAZOLE;242,31;;
RO;18;14387;NERVURE SUPER;327;;;19;RO;PYMETROZINE;0,6;;
RO;18;14389;DESSICASH 200 SL;4237;;;19;RO;PYRACLOSTROBIN;432,2;;
RO;18;14405;MERLIN FLEXX;6253;;;19;RO;PYRETHRIN I;3,44;;
RO;18;14407;RUNWAY;5,5;;;19;RO;PYRETHRINS;0,04;;
